x,y,class
37836,43781,class6
38015,47510,class6
35954,45537,class6
36945,43736,class6
37645,43455,class6
36611,43308,class6
39621,43859,class6
38077,43794,class6
40492,47761,class6
37207,41740,class6
40281,44811,class6
39125,42626,class6
36602,45948,class6
37938,45945,class6
35861,45653,class6
36962,45354,class6
36794,42112,class6
40255,44800,class6
36451,44885,class6
39291,43282,class6
37140,44018,class6
36271,44809,class6
37694,42646,class6
37760,44128,class6
37103,46501,class6
37900,43700,class6
39429,44771,class6
37201,46980,class6
39240,45636,class6
37701,44638,class6
40228,46360,class6
36497,45576,class6
35969,44284,class6
37937,43875,class6
34617,52089,class7
34908,50703,class7
37348,49716,class7
36035,49446,class7
38117,50251,class7
37365,52976,class7
36690,49591,class7
35553,51517,class7
34424,50941,class7
38070,53037,class7
33678,52163,class7
36522,50164,class7
36568,52539,class7
34981,48664,class7
34736,48182,class7
33096,50259,class7
37485,51322,class7
35451,47900,class7
35724,51642,class7
38044,50643,class7
36510,50240,class7
36001,50147,class7
36978,48153,class7
37327,51814,class7
38899,50810,class7
35153,49820,class7
37773,51076,class7
35854,49904,class7
39462,50878,class7
37851,50911,class7
35529,48483,class7
37334,49489,class7
36510,50444,class7
35416,50433,class7
35292,47507,class7
36805,51837,class7
36711,51816,class7
37462,52043,class7
34999,50316,class7
36818,50538,class7
34119,52062,class7
38446,48060,class7
34622,51962,class7
31946,51702,class7
34976,51227,class7
34143,49934,class7
37740,50009,class7
37775,49692,class7
32979,50394,class7
34994,52092,class7
37047,48811,class7
30382,43613,class8
29043,45436,class8
32211,48405,class8
30016,44487,class8
31178,44394,class8
30522,46566,class8
32049,47819,class8
31350,44748,class8
33610,44086,class8
29368,46709,class8
33108,45964,class8
29599,44203,class8
30047,45342,class8
29812,46044,class8
31066,46469,class8
30294,45296,class8
30863,47267,class8
30302,47776,class8
28961,43127,class8
30947,43537,class8
30198,47951,class8
31032,45152,class8
32141,43787,class8
30370,43579,class8
33078,44208,class8
28440,44810,class8
34126,46746,class8
31109,44892,class8
33014,45886,class8
28512,45840,class8
31926,45424,class8
29246,46479,class8
30758,41842,class8
30553,47040,class8
29976,46087,class8
30957,47930,class8
30694,44466,class8
31370,45222,class8
32264,46894,class8
32335,45997,class8
31154,45908,class8
29679,46301,class8
31213,43528,class8
31291,44107,class8
28118,44775,class8
29705,47057,class8
30790,47566,class8
31604,46454,class8
30659,44846,class8
30627,44454,class8
24522,45861,class9
23958,44468,class9
23825,46811,class9
23589,42521,class9
22285,45629,class9
23594,45950,class9
24438,45278,class9
22934,45175,class9
24259,43678,class9
23038,45476,class9
23277,44688,class9
25532,46572,class9
20914,44091,class9
25535,46274,class9
21368,45917,class9
23746,45135,class9
22995,44707,class9
25819,45207,class9
24628,45035,class9
25166,45053,class9
23524,46587,class9
24316,45453,class9
22184,44249,class9
25693,46232,class9
25345,45149,class9
23144,45494,class9
24266,44510,class9
24514,48478,class9
22912,46671,class9
23877,45909,class9
23433,45945,class9
23554,45863,class9
22096,47233,class9
23462,44483,class9
25301,46117,class9
23939,46011,class9
20963,45739,class9
23404,44335,class9
20714,45805,class9
23688,45829,class9
23515,46366,class9
23272,45633,class9
21147,44235,class9
23016,45266,class9
23584,44797,class9
24890,43027,class9
23820,44976,class9
21854,45512,class9
20838,46554,class9
24788,44771,class9
56074,35582,class10
57906,33048,class10
55366,35650,class10
56941,38327,class10
56441,35275,class10
58706,36533,class10
57200,36580,class10
56618,35436,class10
56696,36827,class10
58824,35451,class10
56641,37864,class10
58690,38619,class10
56406,35362,class10
54744,37285,class10
56549,36908,class10
54899,36989,class10
58177,34610,class10
56107,34721,class10
59046,35909,class10
58878,34978,class10
55408,37045,class10
59314,35053,class10
55148,36561,class10
53799,37256,class10
56907,37079,class10
61328,34539,class10
59019,39748,class10
55932,35163,class10
56810,36292,class10
59246,36194,class10
53045,33476,class10
58231,34186,class10
55615,36243,class10
54858,34270,class10
54851,35170,class10
55829,34669,class10
56993,32158,class10
56730,35577,class10
57398,33876,class10
52492,35399,class10
57832,36316,class10
58706,36418,class10
55517,34972,class10
56809,36297,class10
57652,35563,class10
55269,35481,class10
56636,35529,class10
57306,37084,class10
55510,35439,class10
57381,34383,class10
59165,59687,class11
56843,59151,class11
57642,59436,class11
56937,59156,class11
58613,58762,class11
57207,61078,class11
58015,59153,class11
55203,57018,class11
57782,60002,class11
55784,59163,class11
59345,61352,class11
59024,60718,class11
59110,60648,class11
59118,60039,class11
57935,59287,class11
58935,58666,class11
58889,60334,class11
59624,59604,class11
59772,62508,class11
57562,57847,class11
57647,61654,class11
57192,63091,class11
56910,61194,class11
59915,58433,class11
61347,59432,class11
56954,58817,class11
59022,58759,class11
57659,62508,class11
56924,58052,class11
60295,58226,class11
61438,60731,class11
58412,60555,class11
59921,58297,class11
60955,57896,class11
57353,60000,class11
58558,56754,class11
61135,58271,class11
60954,58518,class11
59573,59358,class11
58116,61273,class11
56974,60278,class11
60018,58622,class11
56935,61044,class11
58391,61517,class11
56898,59377,class11
59953,59003,class11
60969,59822,class11
57366,61945,class11
57980,59322,class11
59239,61982,class11
35082,36246,class12
34384,37619,class12
35494,35663,class12
37480,35672,class12
36125,38191,class12
34997,35538,class12
34596,37163,class12
35778,38273,class12
35648,39129,class12
39397,39374,class12
34522,35773,class12
35101,38142,class12
36672,36938,class12
36638,35819,class12
35091,35641,class12
36944,39148,class12
35390,35563,class12
37099,38588,class12
38095,39196,class12
36056,34964,class12
36444,34614,class12
36095,33268,class12
37525,38632,class12
33540,39200,class12
35076,35331,class12
36579,35985,class12
32910,36355,class12
36407,36157,class12
36663,37415,class12
34996,36782,class12
35811,37422,class12
34560,38446,class12
32942,35010,class12
36164,36125,class12
35531,36570,class12
37177,35936,class12
35355,38390,class12
38130,36011,class12
34349,37125,class12
34947,39400,class12
37667,37350,class12
36974,38282,class12
36795,34454,class12
37264,36885,class12
36173,35498,class12
36836,39256,class12
35110,36198,class12
36087,35914,class12
35368,35938,class12
37797,36278,class12
37937,56751,class13
35066,57896,class13
34208,56715,class13
36846,60935,class13
35141,60571,class13
36216,62182,class13
38523,59697,class13
35711,57926,class13
36486,58780,class13
35492,58360,class13
36215,57623,class13
36229,58559,class13
37263,57129,class13
36575,58483,class13
34924,58072,class13
36423,59073,class13
35423,57630,class13
33532,59075,class13
36243,57771,class13
37479,60292,class13
35322,59148,class13
35700,57384,class13
34443,60316,class13
36709,56868,class13
37404,56050,class13
36308,60312,class13
34712,57869,class13
35561,59193,class13
35534,60214,class13
38027,59660,class13
35355,60826,class13
39398,60099,class13
33486,56845,class13
33218,58279,class13
35361,62227,class13
35237,58902,class13
35398,58700,class13
35644,59384,class13
37090,59149,class13
34996,58737,class13
38990,58154,class13
35170,59819,class13
34945,57757,class13
35192,61069,class13
37556,56733,class13
36805,60016,class13
36967,58135,class13
36433,57684,class13
36421,57942,class13
36045,57448,class13
30648,60178,class14
32954,59101,class14
28250,60235,class14
30168,60662,class14
30330,61187,class14
30375,62924,class14
30061,61246,class14
32649,59545,class14
30506,59686,class14
29085,60541,class14
30749,59966,class14
31112,61673,class14
32361,59991,class14
32412,63477,class14
30075,59907,class14
30740,62257,class14
31318,58248,class14
32534,60827,class14
31849,60708,class14
31872,60703,class14
32504,60521,class14
31530,59440,class14
33356,61093,class14
30908,61364,class14
29802,58114,class14
33359,62329,class14
30071,60466,class14
30619,60514,class14
31259,62320,class14
29436,60956,class14
27881,60061,class14
32660,59958,class14
32333,61933,class14
31463,61149,class14
30746,61100,class14
29758,63528,class14
33018,62972,class14
31474,60121,class14
30612,61541,class14
33233,62021,class14
29987,61369,class14
30960,62047,class14
30927,61258,class14
29272,59183,class14
30068,62245,class14
31578,60296,class14
29445,64978,class14
33003,60476,class14
25425,57151,class15
28909,58542,class15
26490,58074,class15
26149,60135,class15
25970,55621,class15
27306,57368,class15
24594,58438,class15
28033,54727,class15
26774,57001,class15
25669,56972,class15
25208,56211,class15
27937,58138,class15
25446,55704,class15
25760,55776,class15
28212,56159,class15
25001,58362,class15
29148,58130,class15
25916,54106,class15
28342,58906,class15
28777,57742,class15
27659,60100,class15
29130,58041,class15
28759,58288,class15
25440,57862,class15
24392,57589,class15
26692,57000,class15
25528,59581,class15
24618,55531,class15
25201,54565,class15
23462,57642,class15
29242,56662,class15
25347,57105,class15
25052,57022,class15
27181,54919,class15
26896,57284,class15
28052,55809,class15
26481,56658,class15
27473,55726,class15
28250,58482,class15
26215,55199,class15
26319,58948,class15
28021,56815,class15
25494,55960,class15
27469,55207,class15
26718,53997,class15
27707,56661,class15
26512,58723,class15
27821,56672,class15
24731,56832,class15
25629,58886,class15
25873,59678,class15
28582,58290,class15
25283,58667,class15
19871,62381,class16
19797,61359,class16
18344,59637,class16
22369,62265,class16
19096,59674,class16
20380,60733,class16
19601,60881,class16
21062,61940,class16
21393,62630,class16
19272,60480,class16
19038,60983,class16
18996,59942,class16
19506,63413,class16
20737,61019,class16
22403,62224,class16
20378,62549,class16
18426,62525,class16
20151,62252,class16
18502,63614,class16
18015,60258,class16
19545,60834,class16
21792,62240,class16
20515,61410,class16
21944,60190,class16
19964,60809,class16
18101,59879,class16
20481,60914,class16
19803,60968,class16
18406,58116,class16
19680,62580,class16
19930,60962,class16
19583,63659,class16
21616,62776,class16
19871,62312,class16
17818,62484,class16
20526,61492,class16
20960,61852,class16
21231,59423,class16
22982,59562,class16
19606,62894,class16
19005,60807,class16
20354,59784,class16
19048,62924,class16
20765,60709,class16
21064,60931,class16
18422,62176,class16
21368,59942,class16
19530,58199,class16
19764,63838,class16
19070,61422,class16
16271,55503,class17
14562,54344,class17
16017,52583,class17
17725,53549,class17
15159,52909,class17
15944,52902,class17
15383,53914,class17
16315,54450,class17
17658,52827,class17
18617,55656,class17
17610,58180,class17
17136,53618,class17
18453,56324,class17
20832,53051,class17
18261,53072,class17
16394,57589,class17
15165,54667,class17
16265,53570,class17
16746,55228,class17
14365,55602,class17
17741,55439,class17
17050,55534,class17
14927,54599,class17
16612,53816,class17
16732,52426,class17
17318,55292,class17
16780,53847,class17
15915,55154,class17
15133,52003,class17
16507,54347,class17
16932,55866,class17
20002,57292,class17
19143,53284,class17
19892,54860,class17
17800,53918,class17
16286,54449,class17
13907,54576,class17
15846,56000,class17
15476,55040,class17
17304,54119,class17
16738,54689,class17
19798,52845,class17
14980,53904,class17
16067,56094,class17
19680,54296,class17
16714,51438,class17
20358,53540,class17
14737,55071,class17
17300,51911,class17
17494,56321,class17
17023,52554,class17
11845,51491,class18
10058,49889,class18
10171,48859,class18
10919,50525,class18
11888,48809,class18
9837,50011,class18
10577,51583,class18
10670,49260,class18
6885,51244,class18
8654,50049,class18
11023,49802,class18
9927,51309,class18
11022,50515,class18
7431,50756,class18
11786,51096,class18
11239,52647,class18
11398,47759,class18
12114,49993,class18
9243,53664,class18
11639,50146,class18
9706,48399,class18
11745,50495,class18
13063,51433,class18
11225,51892,class18
10680,51164,class18
11263,48928,class18
8633,49581,class18
8066,52133,class18
10580,51553,class18
8842,50261,class18
7906,50299,class18
11773,50161,class18
8422,52679,class18
11611,48473,class18
9390,51106,class18
11435,50996,class18
12436,48816,class18
9703,51958,class18
10191,49243,class18
13482,49941,class18
10704,51371,class18
10766,51585,class18
9443,52075,class18
12389,49818,class18
8766,51369,class18
8868,52990,class18
10757,51325,class18
10834,51147,class18
10606,53363,class18
10321,50691,class18
9657,50553,class18
3874,55784,class19
6228,55206,class19
4084,54843,class19
3597,52748,class19
3944,55580,class19
6210,54578,class19
5522,54143,class19
4557,54902,class19
5607,54784,class19
6635,57985,class19
5366,53856,class19
4260,54579,class19
4207,53376,class19
4761,54969,class19
4711,53314,class19
3991,55631,class19
3589,53393,class19
6702,54483,class19
3600,53791,class19
5984,55785,class19
3520,55818,class19
2847,54305,class19
5988,53574,class19
2248,53985,class19
4382,53067,class19
2707,55155,class19
4962,56531,class19
5489,52708,class19
3662,53763,class19
4995,57057,class19
7625,54059,class19
2512,53861,class19
5781,54701,class19
4780,56332,class19
4567,55033,class19
4332,56121,class19
5755,53627,class19
5516,56043,class19
5268,56645,class19
4567,55451,class19
4911,53538,class19
4245,55965,class19
4413,54165,class19
6251,55245,class19
2575,54211,class19
3594,53609,class19
5764,53896,class19
7700,54988,class19
4877,55291,class19
4023,57278,class19
10336,60916,class20
8238,58683,class20
11955,59006,class20
9954,60705,class20
11436,59452,class20
12430,62195,class20
10669,61473,class20
10438,63245,class20
9210,59309,class20
10256,60907,class20
10595,61783,class20
11776,61448,class20
12376,62842,class20
9058,60416,class20
12048,59831,class20
10279,57681,class20
11465,61289,class20
8002,60609,class20
11775,61142,class20
9033,63414,class20
12948,60162,class20
12277,61976,class20
8576,60303,class20
8754,61242,class20
11165,59822,class20
8879,59244,class20
10950,57600,class20
11468,61950,class20
10663,59125,class20
6693,60430,class20
8521,59545,class20
12110,59455,class20
11971,59851,class20
8638,60548,class20
8446,60600,class20
10726,60737,class20
11226,57861,class20
12622,58547,class20
10938,62519,class20
12559,59819,class20
12930,62857,class20
10210,58723,class20
12347,61746,class20
10824,61369,class20
9766,58973,class20
10722,61544,class20
9972,60044,class20
11616,60575,class20
10434,61086,class20
9933,59269,class20
