x,y,class
7437,41383,class27
4424,39869,class27
4505,42257,class27
43485,34050,class28
44401,33646,class28
43617,33370,class28
40627,35049,class28
42827,35362,class28
45411,33445,class28
43951,32170,class28
43146,37431,class28
45838,33520,class28
43216,34939,class28
41712,37204,class28
46155,36845,class28
43897,34562,class28
41384,37669,class28
43518,34479,class28
42378,35745,class28
42920,34208,class28
46879,36101,class28
42283,35546,class28
43294,37614,class28
41955,35508,class28
43357,34149,class28
39367,27286,class29
39943,28143,class29
42526,28024,class29
39272,29370,class29
37741,27869,class29
42351,28785,class29
41897,31339,class29
38828,29275,class29
40158,31551,class29
38412,28839,class29
40824,31005,class29
42173,29521,class29
40892,27037,class29
38471,29587,class29
40181,28070,class29
38539,29450,class29
41761,28334,class29
42120,28063,class29
40475,29556,class29
38784,29229,class29
39048,27751,class29
41926,26892,class29
45074,25167,class30
43066,23623,class30
46599,26363,class30
46298,23936,class30
48623,28078,class30
44637,26150,class30
46837,27514,class30
44148,27820,class30
43839,27231,class30
46072,25658,class30
44095,25500,class30
45681,27122,class30
42723,24884,class30
44489,24514,class30
46160,24789,class30
43463,22896,class30
45737,26293,class30
46784,26903,class30
46418,27390,class30
44489,27410,class30
41959,24429,class30
47480,26372,class30
51796,24982,class31
50477,23695,class31
49457,24495,class31
48643,23965,class31
51810,23101,class31
51877,23966,class31
49854,23391,class31
51919,22546,class31
50691,23291,class31
50870,25344,class31
52104,23750,class31
54159,24796,class31
51971,24444,class31
48583,21031,class31
50569,22827,class31
50684,24842,class31
49814,22763,class31
49778,23124,class31
52019,23952,class31
50041,22282,class31
51506,23188,class31
50218,21004,class31
11292,30455,class32
10892,28209,class32
8317,31050,class32
7988,27975,class32
7667,30002,class32
8803,32264,class32
9789,28979,class32
8479,29223,class32
8346,29467,class32
8217,29682,class32
7462,27246,class32
8516,30120,class32
8716,29425,class32
9438,29445,class32
11613,29116,class32
8560,29508,class32
9027,31248,class32
10466,28984,class32
10836,28222,class32
11315,30312,class32
9142,29191,class32
10895,28171,class32
4764,24290,class33
2037,21949,class33
3241,23730,class33
4557,24618,class33
3681,23850,class33
5257,25146,class33
4207,22595,class33
3603,25332,class33
5851,23938,class33
5925,25794,class33
3097,21394,class33
4978,22611,class33
4920,23782,class33
7553,24971,class33
5829,26891,class33
4111,24633,class33
4778,23740,class33
7582,25212,class33
3397,27161,class33
3617,22527,class33
4544,24654,class33
2867,22959,class33
16669,24102,class34
20822,27150,class34
15167,24077,class34
14743,24907,class34
16142,23942,class34
16479,25135,class34
16053,26575,class34
20728,24622,class34
16185,25163,class34
17367,26152,class34
17367,24594,class34
14917,26140,class34
16161,25461,class34
14238,27140,class34
19162,25294,class34
17962,26023,class34
21290,25636,class34
17268,25815,class34
15326,24570,class34
16777,25359,class34
17977,24325,class34
17343,27032,class34
23645,27378,class35
24967,28447,class35
29049,28114,class35
23830,27380,class35
27422,29136,class35
26889,28722,class35
26408,29438,class35
24547,28559,class35
26193,25178,class35
24890,29543,class35
25916,28365,class35
25535,27830,class35
25995,27802,class35
24916,28314,class35
28122,28920,class35
26796,28401,class35
24786,29832,class35
24866,26593,class35
27183,26224,class35
25839,27562,class35
26836,29055,class35
25132,26510,class35
31778,22704,class36
28411,20994,class36
29492,20183,class36
30658,19110,class36
27397,21889,class36
32955,20610,class36
29369,22367,class36
31080,19761,class36
32438,21492,class36
28071,21814,class36
28254,22805,class36
30695,20531,class36
29642,21763,class36
29950,19985,class36
30431,21274,class36
29367,22995,class36
31110,21563,class36
28739,21063,class36
30880,17927,class36
29311,22905,class36
29459,19297,class36
29777,19232,class36
27217,13493,class37
28128,15781,class37
26984,16103,class37
27781,14638,class37
27610,14177,class37
26176,15788,class37
26660,18027,class37
24306,17312,class37
28114,15703,class37
27888,16520,class37
26383,14741,class37
26406,16186,class37
26181,13962,class37
28412,15998,class37
26137,16983,class37
24597,17468,class37
27478,16916,class37
26231,16013,class37
27376,15702,class37
28831,15595,class37
27451,15293,class37
29300,16336,class37
29800,9556,class38
30534,8536,class38
28018,8397,class38
29704,8297,class38
30942,7732,class38
30962,9518,class38
30365,7152,class38
30099,8107,class38
31361,9580,class38
30279,6937,class38
29104,8253,class38
31232,8733,class38
29113,10618,class38
29670,10220,class38
28136,7193,class38
28480,6050,class38
31071,8051,class38
28035,9393,class38
30275,9875,class38
30938,11360,class38
31004,9417,class38
30804,8896,class38
36331,6756,class39
35799,8928,class39
38872,7963,class39
35850,8762,class39
35764,9395,class39
36701,8569,class39
37240,8331,class39
33683,8443,class39
37401,9497,class39
35522,7101,class39
35592,6584,class39
35760,10237,class39
37167,8256,class39
34333,7706,class39
36271,8750,class39
37573,8295,class39
38561,10233,class39
37481,10175,class39
34499,7614,class39
39840,7808,class39
37860,7248,class39
36533,8089,class39
40629,4575,class40
43701,5173,class40
45385,2569,class40
45084,2224,class40
43799,7547,class40
44519,5326,class40
42059,4198,class40
45147,4513,class40
41768,4464,class40
42776,4489,class40
42772,5582,class40
45548,3509,class40
42599,5610,class40
45499,7215,class40
42730,6451,class40
42721,3906,class40
42887,4130,class40
43316,2801,class40
41328,5348,class40
40582,3977,class40
42890,5044,class40
43861,4689,class40
50403,11824,class41
47326,10365,class41
47252,10423,class41
46878,11326,class41
46753,9639,class41
46978,10228,class41
48326,9287,class41
47037,6742,class41
48981,11865,class41
47442,11644,class41
47014,9689,class41
49076,11434,class41
47687,12024,class41
48742,8255,class41
48964,10543,class41
47101,9176,class41
48153,11200,class41
47610,10773,class41
49221,11210,class41
47215,9986,class41
48541,12698,class41
49827,9585,class41
53037,12089,class42
56428,13981,class42
55835,14414,class42
54266,13278,class42
54973,14963,class42
56584,12276,class42
55273,14381,class42
52433,12577,class42
54718,13200,class42
54422,12499,class42
54395,12710,class42
52899,17044,class42
56131,13755,class42
53441,12425,class42
54013,13350,class42
55920,12247,class42
56548,11763,class42
52389,12408,class42
56684,13669,class42
53892,13321,class42
55117,11390,class42
51880,13518,class42
60036,17780,class43
58974,17123,class43
57677,17567,class43
62092,15620,class43
60984,18783,class43
61111,18611,class43
59650,18387,class43
60852,16845,class43
59239,18186,class43
59720,18636,class43
60026,18461,class43
60528,18723,class43
61857,18039,class43
59230,17404,class43
59467,17110,class43
60920,18839,class43
60362,19634,class43
61566,20233,class43
59097,17404,class43
56716,17086,class43
62400,19811,class43
59667,18222,class43
59220,8214,class44
60685,4021,class44
60625,10548,class44
61503,9295,class44
59998,7313,class44
59023,8840,class44
61259,7752,class44
57986,8247,class44
61469,10390,class44
59884,10369,class44
59798,8267,class44
61126,7468,class44
57461,6980,class44
58223,10034,class44
59849,8734,class44
58737,9162,class44
59012,10840,class44
57091,9162,class44
61418,8560,class44
60326,8843,class44
58635,11094,class44
60861,9159,class44
11854,18070,class45
10511,16969,class45
9658,18401,class45
9804,14588,class45
12623,16871,class45
13240,17618,class45
12140,18586,class45
10985,19550,class45
12557,17978,class45
9059,15970,class45
12788,18162,class45
7852,17896,class45
11651,16618,class45
11482,15693,class45
8981,17979,class45
8188,16406,class45
8599,14421,class45
10834,15624,class45
11543,15293,class45
8607,16603,class45
8731,18826,class45
6887,18728,class45
6067,9739,class46
7904,9615,class46
7393,11406,class46
5782,9895,class46
7397,10965,class46
3553,11008,class46
7402,11380,class46
8543,10757,class46
6400,11888,class46
7898,13037,class46
7641,12573,class46
7296,10470,class46
7417,9186,class46
6518,11824,class46
5309,12250,class46
5603,10858,class46
8130,10176,class46
8496,9746,class46
7770,11306,class46
6533,12322,class46
5924,11595,class46
9106,13462,class46
18418,16855,class47
15652,13731,class47
18227,15678,class47
18495,17156,class47
16398,16388,class47
15809,13223,class47
17059,12994,class47
16404,11697,class47
18535,14833,class47
19225,14018,class47
16541,11085,class47
16125,14701,class47
16735,14775,class47
19158,15346,class47
17989,15254,class47
17053,14465,class47
17812,14675,class47
15829,13224,class47
20362,13174,class47
18231,12895,class47
16087,11826,class47
16275,13392,class47
17421,7279,class48
20031,5098,class48
20292,7628,class48
20164,7034,class48
20820,8702,class48
20716,5917,class48
19205,9877,class48
19558,6565,class48
22131,7380,class48
18641,7718,class48
17475,6305,class48
20375,8770,class48
19516,6392,class48
19286,6045,class48
20329,6771,class48
18625,5810,class48
20777,9230,class48
19049,8807,class48
20307,8293,class48
19956,9885,class48
19637,8208,class48
20739,8502,class48
14943,3435,class49
11635,4881,class49
13926,3399,class49
15778,2741,class49
13909,4431,class49
12979,2678,class49
14535,6683,class49
12695,5971,class49
13258,4424,class49
13707,4336,class49
11592,7139,class49
15075,5077,class49
13626,3606,class49
15355,7920,class49
14185,5276,class49
13700,8485,class49
12958,4014,class49
13269,3635,class49
14562,2132,class49
10420,3945,class49
14347,3423,class49
14322,5338,class49
37463,18522,class50
40157,15318,class50
35501,18606,class50
39575,17201,class50
38212,15066,class50
37883,16404,class50
40445,17611,class50
40831,18890,class50
38051,18418,class50
41029,18398,class50
37634,15998,class50
38062,17807,class50
37546,17800,class50
39805,17765,class50
39638,17582,class50
39350,16777,class50
38564,16664,class50
41330,18030,class50
36591,19056,class50
39543,18552,class50
40512,19445,class50
41474,16108,class50
