x,y,class
18.85,11.45,class5
18.5,11.15,class5
18.95,10.8,class5
19.3,11.15,class5
19.4,10.7,class5
19.25,10.35,class5
19.9,10.6,class5
19.65,10.15,class5
19.45,9.75,class5
19.9,9.45,class5
20.3,10.05,class5
20.65,10.35,class5
21.25,10.1,class5
20.9,9.9,class5
21.65,9.65,class5
21.15,9.35,class5
20.5,9.4,class5
19.5,9.2,class5
19.95,8.85,class5
20.65,8.8,class5
21.2,8.7,class5
21.9,8.85,class5
21.75,8.25,class5
21.65,7.8,class5
21.05,8,class5
20.3,8.2,class5
19.4,8.7,class5
19.6,8.05,class5
18.95,8.1,class5
20,7.6,class5
20.55,7.55,class5
21.25,7.25,class5
20.85,6.85,class5
20.25,7.05,class5
19.55,7.05,class5
19.05,7.45,class5
18.35,7.6,class5
17.85,7.3,class5
18.3,7.1,class5
18.95,6.85,class5
19.6,6.25,class5
20.15,6.45,class5
18.8,6.25,class5
18.35,6.55,class5
17.65,6.55,class5
17.25,6.9,class5
17.95,6.2,class5
17.45,9.85,class6
17.2,9.25,class6
17,9.6,class6
17,10.05,class6
16.45,10.1,class6
16.5,9.8,class6
16.6,9.45,class6
16.6,9.05,class6
15.9,9,class6
16.05,9.35,class6
16.05,9.65,class6
15.85,9.95,class6
15.35,9.9,class6
15.6,9.45,class6
15.3,9.15,class6
15.1,9.55,class6
