x,y,class
16.224,10.02,class9
16.296,9.458,class9
16.586,10.174,class9
16.314,10.716,class9
16.278,9.452,class9
16.622,9.652,class9
16.22,9.494,class9
16.626,10.162,class9
16.982,10.596,class9
16.27,10.128,class9
16.202,9.7,class9
16.532,9.776,class9
17.124,9.726,class9
16.47,9.698,class9
16.004,10.28,class9
16.366,9.796,class9
16.268,9.522,class9
16.13,9.748,class9
16.67,10.498,class9
16.488,10.542,class9
16.57,10.21,class9
16.456,10.112,class9
16.482,9.986,class9
16.584,9.754,class9
16.1,9.93,class9
16.226,9.67,class9
16.448,9.566,class9
16.572,9.624,class9
16.436,9.41,class9
16.502,9.98,class9
16.418,9.966,class9
14.362,14.644,class10
14.138,14.63,class10
14.064,15.072,class10
13.692,14.958,class10
14.238,15.296,class10
13.73,15.128,class10
13.952,14.868,class10
13.986,14.77,class10
13.916,14.996,class10
13.874,14.954,class10
14.168,15.276,class10
14.278,15.152,class10
14.098,14.9,class10
13.764,15.212,class10
13.948,14.218,class10
14.13,14.838,class10
13.362,14.932,class10
13.546,14.844,class10
14.13,15.11,class10
13.816,14.602,class10
14.386,14.686,class10
13.786,14.726,class10
14.204,14.822,class10
13.856,15.206,class10
14.074,14.384,class10
13.68,14.988,class10
14.204,14.976,class10
13.388,15.39,class10
13.708,15.048,class10
14.114,15.366,class10
14.4,15.04,class10
14.194,15.04,class10
13.888,15.436,class10
13.958,15.322,class10
13.922,14.802,class10
13.652,14.602,class10
14.294,14.996,class10
13.81,14.526,class10
13.408,15.34,class10
13.834,14.778,class10
8.826,16.474,class11
8.33,16.488,class11
8.468,16.378,class11
8.904,15.846,class11
8.662,16.354,class11
8.684,16.776,class11
8.33,16.066,class11
8.904,16.402,class11
8.778,16.486,class11
8.81,16.458,class11
8.398,16.576,class11
8.542,15.918,class11
9.064,16.456,class11
9.152,16.094,class11
8.614,15.908,class11
8.566,17.012,class11
8.12,16.11,class11
8.844,16.026,class11
8.398,16.282,class11
8.808,15.59,class11
8.502,16.166,class11
8.942,16.19,class11
8.376,16.112,class11
8.518,15.84,class11
8.878,16.004,class11
8.582,16.774,class11
8.248,16.154,class11
8.588,16.24,class11
8.706,16.374,class11
8.524,16.392,class11
8.458,16.452,class11
8.83,16.36,class11
8.616,16.112,class11
8.844,16.362,class11
8.468,15.928,class11
8.62,16.674,class11
8.974,16.53,class11
8.826,16.084,class11
8.104,15.962,class11
8.386,16.24,class11
4.576,12.878,class12
4.46,13.16,class12
3.632,12.862,class12
4.238,12.506,class12
4.348,13.268,class12
3.788,12.372,class12
4.19,12.772,class12
3.86,12.706,class12
3.978,13.308,class12
4.336,12.854,class12
4.218,13.03,class12
4.25,13.002,class12
4.334,13.06,class12
4.654,12.566,class12
4.38,12.792,class12
3.968,13.016,class12
4.614,12.526,class12
3.95,12.67,class12
4.038,12.67,class12
4.426,12.238,class12
4.066,12.514,class12
4.248,12.392,class12
4.61,12.95,class12
4.328,12.99,class12
4.5,12.522,class12
4.176,12.71,class12
4.492,12.464,class12
4.134,12.834,class12
4.316,12.764,class12
4.454,12.084,class12
4.052,12.934,class12
4.26,13.118,class12
4.058,13.718,class12
4.24,12.626,class12
3.838,12.232,class12
4.128,13.4,class12
3.764,12.38,class12
4.424,13.186,class12
4.234,12.994,class12
5.13,13.296,class12
3.9,6.742,class13
3.994,7.206,class13
4.278,7.222,class13
4.172,6.848,class13
3.882,6.894,class13
3.936,6.994,class13
4.162,6.87,class13
3.762,7.1,class13
4.256,7.612,class13
4.55,6.822,class13
4.062,6.984,class13
4.026,7.23,class13
4.364,7.184,class13
4.292,7.208,class13
4.288,6.91,class13
4.018,7.062,class13
4.07,7.104,class13
4.548,7.654,class13
4.402,7.082,class13
3.692,7.49,class13
4.888,7.194,class13
4.456,7.146,class13
4.732,7.154,class13
4.088,7.212,class13
4.502,6.928,class13
3.402,7.434,class13
4.246,6.692,class13
4.166,7.256,class13
4.852,6.83,class13
4.398,7.428,class13
5.016,7.054,class13
4.25,6.76,class13
3.738,7.082,class13
4.254,7.264,class13
4.122,7.238,class13
3.878,7.232,class13
4.55,7.29,class13
4.03,7.126,class13
4.412,7.022,class13
4.276,7.244,class13
8.376,3.788,class14
8.81,3.864,class14
8.218,3.548,class14
8.374,3.748,class14
8.102,4.3,class14
8.386,3.952,class14
8.858,3.274,class14
8.884,3.504,class14
8.294,3.38,class14
8.38,3.178,class14
8.738,4.294,class14
9.1,3.84,class14
9.086,3.6,class14
8.616,3.45,class14
8.624,3.698,class14
8.632,3.82,class14
8.286,3.704,class14
8.816,3.58,class14
8.722,3.854,class14
8.298,3.378,class14
9.014,4.034,class14
8.87,3.554,class14
8.562,3.662,class14
8.6,3.828,class14
8.94,3.836,class14
8.768,4.32,class14
8.838,3.926,class14
8.288,3.466,class14
8.652,3.782,class14
8.376,3.956,class14
7.724,3.414,class14
8.374,4.136,class14
8.6,3.712,class14
9.026,3.788,class14
8.534,3.252,class14
8.874,3.602,class14
8.796,3.888,class14
8.592,3.988,class14
8.98,4.014,class14
8.562,3.856,class14
13.894,4.16,class15
14.278,5.26,class15
14.364,4.748,class15
14.108,4.918,class15
13.998,5.498,class15
14.4,5.296,class15
14.3,5.368,class15
13.958,5.35,class15
13.842,4.984,class15
13.85,4.246,class15
13.978,5.356,class15
14.366,5.104,class15
14.272,4.94,class15
14.336,5.176,class15
14.744,5.248,class15
14.306,5.06,class15
13.986,5.05,class15
14.44,5.33,class15
14.004,4.92,class15
13.332,4.592,class15
14.218,5.544,class15
14.154,4.768,class15
13.468,4.92,class15
13.67,5.406,class15
13.664,5.016,class15
14.12,4.87,class15
13.836,4.51,class15
14.204,5.064,class15
14.004,5.228,class15
13.266,4.858,class15
13.668,5.34,class15
14.528,4.812,class15
14.318,4.592,class15
14.018,5.182,class15
14.37,4.884,class15
14.198,4.804,class15
14.32,4.59,class15
13.636,5.218,class15
14.41,4.656,class15
14.02,5.614,class15
