x,y,class
550207,427844,class4
541436,463443,class4
555566,402931,class4
621264,430161,class4
606519,426672,class4
556325,411879,class4
565035,407936,class4
477578,283202,class4
637561,412198,class4
494817,482837,class4
583750,440376,class4
619302,407243,class4
539353,414700,class4
491238,477838,class4
559644,393877,class4
551841,449208,class4
543185,449059,class4
557232,385801,class4
542717,485269,class4
628617,470383,class4
546433,433425,class4
656928,427142,class4
575225,471361,class4
540883,388547,class4
536902,487971,class4
669372,510729,class4
579813,431520,class4
638490,472369,class4
521733,288196,class4
474946,400305,class4
492108,415357,class4
647843,471024,class4
509727,402091,class4
557993,414488,class4
540956,440807,class4
539226,362911,class4
561535,422869,class4
532490,498388,class4
555321,411402,class4
502666,515079,class4
448308,360032,class4
605747,523813,class4
546080,441878,class4
594739,460997,class4
550615,457350,class4
552271,443264,class4
603175,429360,class4
551098,430693,class4
538746,399264,class4
500554,486108,class4
567652,460477,class4
670761,411963,class4
475690,420212,class4
555815,431564,class4
544504,435105,class4
559698,403757,class4
540029,431108,class4
550599,427512,class4
523731,404747,class4
552614,405698,class4
569819,389830,class4
437468,449261,class4
561322,473181,class4
547467,428249,class4
575789,337136,class4
552519,443109,class4
626243,434835,class4
549505,426514,class4
492240,539242,class4
560227,441363,class4
561030,439050,class4
498433,386501,class4
571566,348938,class4
531484,418681,class4
571064,421038,class4
511578,477934,class4
614768,433212,class4
575159,355952,class4
546882,491538,class4
658249,458851,class4
544860,415900,class4
563645,483100,class4
509113,433214,class4
599399,491415,class4
546863,446509,class4
527044,345316,class4
588577,360468,class4
559409,434055,class4
596283,479036,class4
499436,442899,class4
613978,292982,class4
456190,480028,class4
519097,500369,class4
595184,437458,class4
525481,408507,class4
510267,426949,class4
547148,435677,class4
513319,442815,class4
587173,449183,class4
549320,462207,class4
561429,432347,class4
491552,413594,class4
793712,253869,class5
824235,182393,class5
761457,262653,class5
794985,311076,class5
779569,150623,class5
810617,247422,class5
855489,211373,class5
849254,283112,class5
808784,242254,class5
791155,234010,class5
809656,243885,class5
808163,241795,class5
767028,226008,class5
823630,251398,class5
782172,210780,class5
854342,282373,class5
842713,245312,class5
856465,252408,class5
822556,275760,class5
853014,268530,class5
815736,251749,class5
796737,235100,class5
734201,239635,class5
792133,192616,class5
807811,241810,class5
808336,241768,class5
840286,227016,class5
782953,207370,class5
876441,180658,class5
862557,237489,class5
805067,246062,class5
747163,257973,class5
860400,304313,class5
838811,224435,class5
765391,238154,class5
909774,177017,class5
805219,243830,class5
871274,195811,class5
809012,229132,class5
841925,346604,class5
808083,222905,class5
812151,245409,class5
800231,232016,class5
796530,215743,class5
756887,266465,class5
735435,285672,class5
837660,211926,class5
913662,134920,class5
749321,200484,class5
794629,248741,class5
804405,244473,class5
802111,214682,class5
807493,241644,class5
757011,220524,class5
733684,216569,class5
813657,150704,class5
813354,273784,class5
832128,271389,class5
766957,220939,class5
811077,267030,class5
806127,239206,class5
802856,239801,class5
797349,262013,class5
789086,256113,class5
870334,259442,class5
786819,217596,class5
724693,300946,class5
802289,237945,class5
745416,198118,class5
805167,195569,class5
804876,233484,class5
811122,234227,class5
746115,174758,class5
808918,240673,class5
783113,249571,class5
779407,216656,class5
795765,205593,class5
808909,244561,class5
793721,273544,class5
838678,285533,class5
816382,241539,class5
762228,170036,class5
785728,198547,class5
831392,233281,class5
852354,351771,class5
754394,188386,class5
833141,244991,class5
813108,245893,class5
796846,214589,class5
809373,167754,class5
766881,246119,class5
857835,179609,class5
807956,241772,class5
725843,266365,class5
782383,273638,class5
867714,178320,class5
819132,336025,class5
805575,259205,class5
776270,342297,class5
743869,285111,class5
806545,242423,class5
803229,246622,class5
826119,273742,class5
883855,276227,class5
872437,199366,class5
806010,253932,class5
885710,207920,class5
729156,251369,class5
755167,224395,class5
864001,143590,class5
778476,260039,class5
837897,231719,class5
806903,239418,class5
806003,241718,class5
766740,264258,class5
833070,262092,class5
788701,281634,class5
806172,256966,class5
801115,280568,class5
808036,251643,class5
808170,221769,class5
817749,245231,class5
803097,213517,class5
848376,221062,class5
801185,253763,class5
802481,245334,class5
806501,245656,class5
811051,233169,class5
794362,240626,class5
798852,242607,class5
835229,231967,class5
825468,252748,class5
860649,139962,class5
867303,312028,class5
827932,235274,class5
812413,250382,class5
783222,233377,class5
788340,235197,class5
828604,274972,class5
791483,203193,class5
815370,332003,class5
813230,241626,class5
837268,233956,class5
893118,141854,class5
891639,222727,class5
736002,275702,class5
727552,253350,class5
843731,255903,class5
851033,199614,class5
882714,199375,class5
786460,286314,class5
888806,185365,class5
758373,213773,class5
779551,283553,class5
774858,229972,class5
776245,193642,class5
799209,214049,class5
838295,205014,class5
843948,359339,class5
744947,233071,class5
809004,239858,class5
447100,578447,class6
435369,600655,class6
450681,614019,class6
446408,617816,class6
458825,608028,class6
437246,626679,class6
454357,627922,class6
472602,547751,class6
446070,660584,class6
436173,596885,class6
427674,649409,class6
429283,696036,class6
443685,556528,class6
459542,604591,class6
432232,612326,class6
441101,632597,class6
434308,622475,class6
451267,521677,class6
440009,607204,class6
452407,650191,class6
439403,647691,class6
443034,608016,class6
444433,600811,class6
454532,645000,class6
424823,632310,class6
440107,607385,class6
451719,596564,class6
443376,615484,class6
445431,608977,class6
444904,608335,class6
440573,587754,class6
420214,670760,class6
435259,600545,class6
452350,614438,class6
462959,604618,class6
437911,580427,class6
438421,597731,class6
448067,624888,class6
444800,611906,class6
437290,592669,class6
435894,584536,class6
407185,725388,class6
452789,601477,class6
444481,611260,class6
431354,637354,class6
430530,606861,class6
443303,611108,class6
445232,613051,class6
404544,731122,class6
429547,618065,class6
443000,608074,class6
435259,597598,class6
443703,660042,class6
427786,615834,class6
459700,534846,class6
452060,618631,class6
442216,648286,class6
462253,537194,class6
438157,612420,class6
427937,624218,class6
439556,639152,class6
451591,614155,class6
444028,612568,class6
447920,560215,class6
451407,613075,class6
441417,591083,class6
437912,608595,class6
442093,606830,class6
431324,619224,class6
452444,572715,class6
435969,661051,class6
443881,624977,class6
444942,615911,class6
442766,614279,class6
429488,612140,class6
432383,651805,class6
456268,606299,class6
446119,601343,class6
457620,595627,class6
455587,621993,class6
449467,594608,class6
484292,484470,class6
442884,634567,class6
454183,557625,class6
446602,609863,class6
447314,660847,class6
444661,611980,class6
449484,620119,class6
460069,601972,class6
443667,610462,class6
429709,610420,class6
432770,626516,class6
465949,562223,class6
454289,596414,class6
454280,559579,class6
438734,570107,class6
427073,632543,class6
427633,671587,class6
435182,619799,class6
455398,637265,class6
439176,594910,class6
430654,624767,class6
442973,609902,class6
446490,615129,class6
457700,581592,class6
436458,684903,class6
439176,608167,class6
444716,611868,class6
432474,624072,class6
488115,469542,class6
460814,598923,class6
440610,616231,class6
444957,611326,class6
451341,621998,class6
445433,600419,class6
453151,609498,class6
447397,603115,class6
435903,607885,class6
461734,555207,class6
445257,622466,class6
440588,612912,class6
433033,596889,class6
455143,610900,class6
440304,609973,class6
445410,611847,class6
443089,599479,class6
441386,593318,class6
439642,618354,class6
437908,613112,class6
441050,601420,class6
444301,603484,class6
453398,598101,class6
465954,589137,class6
433377,611151,class6
458454,615360,class6
435929,617842,class6
421163,659446,class6
444871,618411,class6
450314,633443,class6
439463,599626,class6
448441,609380,class6
476283,464782,class6
479558,478960,class6
458830,569403,class6
447284,614788,class6
453260,604938,class6
448654,619238,class6
451594,607751,class6
455084,577509,class6
460103,537011,class6
431669,612443,class6
441182,595293,class6
440135,646871,class6
462743,607252,class6
433777,658240,class6
449852,588780,class6
447370,572513,class6
446663,665376,class6
453116,618005,class6
443435,574546,class6
432211,640079,class6
445068,585477,class6
445275,610456,class6
437400,589213,class6
451402,606954,class6
818219,458739,class7
744672,487943,class7
785537,466675,class7
743636,471281,class7
721661,472652,class7
811687,518457,class7
760680,472076,class7
667308,499492,class7
766891,499298,class7
744754,395698,class7
745417,531869,class7
735299,489289,class7
798153,453443,class7
677507,492264,class7
777922,503642,class7
758367,480084,class7
701688,536794,class7
691947,542928,class7
700622,405473,class7
715550,491875,class7
712286,485779,class7
804251,449725,class7
768116,501273,class7
745392,490092,class7
760154,465762,class7
739491,465044,class7
779578,465354,class7
740221,488781,class7
727117,496485,class7
696679,509407,class7
825530,459159,class7
741447,490496,class7
661797,479217,class7
718768,455594,class7
748297,514711,class7
771552,478145,class7
742585,490760,class7
753689,466700,class7
766195,525851,class7
775493,482993,class7
696197,438238,class7
739452,553002,class7
768513,393439,class7
657515,479703,class7
808800,435369,class7
745501,490810,class7
715169,485793,class7
744998,491614,class7
782056,538516,class7
718647,424172,class7
764609,489583,class7
763534,501405,class7
746579,511998,class7
785199,496523,class7
739771,507383,class7
745690,489349,class7
766343,470788,class7
765406,482869,class7
745458,491697,class7
749939,486902,class7
731377,498220,class7
771727,481735,class7
737591,465673,class7
752795,492722,class7
740259,516438,class7
757130,489186,class7
754784,486474,class7
701301,485544,class7
766959,499957,class7
756304,489736,class7
789720,518559,class7
745921,565171,class7
746925,503747,class7
775990,473484,class7
757951,459274,class7
717757,502933,class7
739644,492615,class7
685813,420491,class7
749620,446114,class7
751490,503108,class7
780624,523562,class7
764556,501749,class7
714111,509663,class7
651301,477080,class7
748808,506234,class7
743071,496017,class7
839170,510675,class7
737277,494037,class7
730517,494716,class7
781105,493570,class7
723443,496326,class7
727728,486854,class7
738050,503128,class7
751827,506545,class7
744128,491509,class7
740862,482333,class7
769904,494189,class7
680187,465189,class7
764305,518728,class7
740262,454955,class7
705432,514922,class7
721349,461213,class7
753995,491831,class7
777463,500299,class7
751796,445457,class7
787906,558654,class7
745454,488276,class7
737826,491074,class7
745033,491606,class7
737370,495925,class7
679889,493203,class7
739253,483120,class7
725641,530996,class7
744128,537362,class7
699536,450629,class7
725081,485892,class7
755578,395916,class7
755920,505968,class7
698637,479409,class7
728129,500290,class7
765069,395708,class7
685690,459731,class7
751359,489325,class7
691104,470705,class7
740118,531723,class7
785655,508844,class7
741888,484144,class7
746713,501892,class7
781871,480793,class7
789905,516728,class7
762190,469655,class7
652041,437907,class7
721998,450358,class7
771567,443784,class7
786637,449043,class7
780565,507134,class7
720719,478954,class7
818977,548276,class7
742129,489709,class7
717489,450861,class7
771764,496863,class7
839507,510409,class7
747241,474168,class7
763104,470945,class7
709537,529162,class7
756251,468939,class7
739447,497012,class7
744281,498059,class7
802128,475573,class7
748938,475486,class7
704065,426062,class7
673866,497010,class7
657004,483127,class7
696264,534642,class7
718455,546526,class7
747904,486697,class7
741784,485006,class7
752511,493459,class7
658397,474679,class7
689373,481718,class7
735419,521089,class7
813911,494530,class7
736699,495571,class7
741679,482804,class7
796870,493350,class7
790913,434009,class7
733227,508516,class7
800317,784636,class8
813882,790297,class8
811050,797793,class8
802282,801674,class8
790311,781251,class8
774427,788519,class8
865085,777786,class8
818350,787409,class8
815889,783684,class8
816463,800337,class8
815268,782521,class8
806535,822224,class8
832317,794891,class8
809154,792606,class8
807272,807084,class8
803126,793952,class8
772765,829968,class8
748190,797315,class8
811562,798728,class8
811233,796697,class8
806068,811127,class8
808610,801067,class8
820422,805195,class8
800994,792867,class8
818562,793459,class8
810642,797694,class8
810409,793197,class8
792069,780712,class8
815892,803983,class8
779163,791549,class8
804879,811064,class8
811111,798591,class8
798050,785780,class8
794594,796647,class8
800880,821084,class8
801852,797430,class8
813805,794889,class8
684742,858350,class8
849765,799977,class8
811006,799360,class8
752217,796250,class8
845878,785568,class8
770665,821201,class8
839914,798603,class8
782173,797095,class8
763493,808260,class8
816224,792191,class8
790536,796206,class8
812533,805236,class8
815790,795797,class8
817150,793334,class8
800081,798478,class8
827452,805731,class8
753254,805073,class8
712652,814903,class8
837545,807762,class8
762397,803499,class8
814040,798210,class8
775353,785881,class8
811672,805014,class8
848200,804071,class8
814419,790706,class8
801854,795090,class8
808649,800874,class8
815014,790524,class8
800539,794875,class8
826452,774195,class8
813755,789306,class8
803210,779021,class8
783620,829765,class8
811619,799698,class8
709277,840357,class8
808478,795327,class8
761486,827536,class8
838705,773992,class8
810812,798446,class8
786935,791732,class8
800668,815680,class8
792980,821154,class8
807147,776017,class8
851656,790283,class8
825953,804985,class8
852355,792202,class8
817868,793701,class8
815645,811090,class8
834080,801772,class8
746273,810719,class8
862496,778936,class8
829158,817432,class8
817826,776448,class8
814716,818970,class8
808612,800038,class8
763526,799481,class8
798177,799333,class8
844586,802273,class8
828381,790305,class8
812051,780503,class8
810514,802370,class8
815619,802774,class8
822284,774498,class8
823994,791174,class8
821453,779300,class8
726276,836622,class8
846308,810323,class8
812282,802500,class8
820325,799356,class8
810158,800509,class8
830963,776249,class8
828273,800409,class8
806713,819895,class8
804078,808708,class8
831445,773615,class8
811385,793975,class8
882553,782545,class8
830856,816331,class8
809052,785192,class8
845361,796494,class8
836085,766127,class8
810403,799127,class8
810563,799792,class8
760137,803552,class8
751620,820060,class8
808740,798806,class8
852753,799139,class8
794086,791644,class8
815442,805892,class8
813406,779457,class8
828420,778270,class8
841353,810185,class8
788090,798495,class8
896122,752214,class8
807593,810444,class8
854520,808339,class8
806768,823619,class8
815330,805167,class8
772496,803150,class8
805108,796673,class8
840496,769202,class8
875012,768919,class8
862306,765939,class8
837251,807197,class8
793340,781982,class8
819165,810616,class8
879185,797717,class8
798852,827092,class8
802157,792844,class8
814428,817590,class8
824529,807816,class8
776070,829533,class8
758092,832345,class8
826726,795730,class8
776003,790728,class8
841726,800729,class8
846786,765439,class8
802870,819655,class8
811161,798794,class8
806610,814590,class8
803063,809522,class8
834569,809292,class8
824219,801663,class8
762598,815926,class8
804861,826217,class8
808589,793608,class8
811491,798866,class8
824463,818956,class8
813497,822786,class8
802641,794320,class8
666089,834004,class9
663355,712969,class9
621522,740455,class9
635643,769436,class9
675306,759322,class9
662388,702735,class9
631228,738355,class9
618043,759128,class9
658668,727864,class9
577939,713682,class9
578115,647986,class9
667218,717759,class9
633117,708577,class9
590219,637555,class9
629694,706231,class9
600117,727120,class9
595905,708060,class9
571086,725107,class9
664594,695034,class9
664481,709254,class9
605036,714271,class9
640037,713785,class9
657586,724372,class9
641567,698735,class9
655793,705794,class9
694243,777923,class9
650118,739354,class9
625348,716968,class9
674203,723060,class9
607366,794211,class9
728537,782503,class9
636134,677351,class9
680555,646090,class9
616343,714532,class9
636986,733872,class9
641756,723448,class9
642156,719494,class9
673940,685535,class9
638563,721974,class9
617223,759236,class9
666434,795317,class9
650616,745355,class9
644829,715595,class9
628266,714048,class9
614978,720929,class9
621371,632289,class9
627449,758729,class9
703914,726785,class9
749598,763757,class9
742388,753054,class9
617282,739230,class9
629683,689530,class9
630843,719036,class9
634532,716093,class9
634214,708358,class9
628856,751488,class9
705772,693959,class9
638982,719285,class9
587652,724621,class9
643835,717689,class9
642061,703080,class9
680868,731424,class9
647974,734779,class9
592707,669467,class9
659403,713194,class9
651363,677982,class9
614618,734345,class9
644438,720614,class9
625398,783528,class9
623234,700831,class9
589875,662805,class9
636688,682078,class9
649471,717081,class9
619595,706496,class9
639029,714515,class9
624252,713773,class9
644538,719707,class9
634803,719010,class9
640350,716486,class9
617866,626069,class9
595870,694998,class9
640447,732249,class9
657571,721522,class9
575169,678903,class9
640485,708409,class9
621979,764543,class9
656764,717599,class9
636714,764339,class9
688874,674571,class9
673737,716750,class9
640545,719321,class9
648627,715000,class9
680227,725783,class9
642156,702212,class9
643279,717650,class9
651261,650210,class9
619626,709345,class9
637681,686532,class9
573020,690010,class9
633199,696635,class9
599265,707098,class9
601118,714354,class9
641842,702995,class9
632370,701340,class9
608368,700007,class9
578988,672472,class9
638705,715159,class9
613932,677231,class9
644853,729111,class9
622277,680778,class9
593708,756565,class9
637061,716304,class9
641164,670236,class9
600402,716490,class9
615211,738645,class9
672211,778530,class9
610174,773555,class9
667479,679479,class9
636169,706669,class9
640386,714859,class9
649453,717922,class9
712029,783889,class9
592222,693517,class9
651585,660825,class9
633304,754799,class9
647577,711195,class9
657545,781613,class9
639437,657390,class9
655486,699195,class9
649760,788229,class9
619325,698780,class9
642584,700876,class9
666128,731003,class9
587018,731896,class9
658798,678713,class9
639138,713564,class9
640407,699332,class9
628732,709659,class9
597091,721757,class9
625293,728810,class9
637459,716775,class9
631939,715432,class9
639767,716618,class9
657470,776215,class9
644574,724986,class9
643326,667754,class9
637013,716551,class9
637928,736516,class9
638524,716979,class9
641037,749494,class9
744175,824183,class9
630888,721150,class9
682697,691654,class9
643035,794315,class9
650554,749918,class9
590310,693864,class9
696877,774723,class9
639224,725980,class9
577546,721880,class9
568534,684407,class9
690850,689909,class9
615247,717251,class9
648244,757652,class9
614355,744609,class9
598498,733367,class9
636147,756083,class9
640146,716376,class9
623215,759842,class9
620171,682152,class9
625273,757065,class9
430958,399843,class10
288309,429308,class10
389692,397293,class10
380526,401970,class10
292021,390076,class10
324928,471447,class10
371433,385799,class10
377209,412253,class10
387305,387873,class10
369117,397361,class10
310010,399662,class10
370048,374155,class10
360551,355205,class10
268104,419269,class10
344883,383901,class10
354753,378429,class10
367537,392135,class10
353389,370521,class10
381174,352881,class10
410449,395441,class10
353786,443365,class10
373259,425038,class10
367991,414300,class10
424221,332081,class10
368967,393063,class10
373155,348025,class10
356869,407779,class10
421918,372834,class10
363808,379256,class10
318948,427185,class10
369319,393167,class10
441676,361920,class10
367443,386597,class10
343367,432603,class10
399464,396822,class10
367746,412765,class10
343712,387222,class10
330645,428927,class10
366129,390623,class10
368286,384336,class10
360144,423007,class10
442589,347988,class10
426703,307919,class10
355911,408576,class10
330703,388501,class10
319314,380972,class10
365073,439999,class10
365850,390295,class10
369301,398897,class10
365576,408520,class10
372873,380333,class10
314268,433123,class10
363186,405653,class10
407957,346707,class10
320065,449062,class10
448553,386656,class10
366440,394547,class10
370161,335319,class10
382560,400741,class10
374652,399152,class10
373050,380559,class10
340119,374760,class10
332999,468819,class10
368043,392456,class10
349724,389875,class10
355185,402533,class10
345337,367192,class10
398226,429400,class10
387524,382630,class10
358775,393808,class10
377224,415288,class10
374349,387203,class10
376056,389093,class10
370125,422037,class10
367014,393820,class10
381777,398466,class10
463226,372108,class10
362310,400633,class10
358405,437704,class10
398464,340720,class10
332650,380018,class10
310248,404023,class10
362438,399028,class10
441567,317507,class10
386106,399316,class10
331518,400351,class10
355079,406943,class10
385732,386672,class10
362249,399055,class10
358666,369179,class10
334983,444655,class10
396407,383762,class10
420275,394734,class10
491692,335511,class10
410085,382004,class10
361204,407569,class10
371227,425832,class10
