x,y,class
586499,197457,class2
586128,243241,class2
601985,250442,class2
515475,251181,class2
580859,243392,class2
577874,256023,class2
655529,240291,class2
553779,243274,class2
512392,202849,class2
581035,264175,class2
635019,226082,class2
618233,210833,class2
602261,221960,class2
584584,235919,class2
662479,223092,class2
616652,307558,class2
590474,215673,class2
561055,225512,class2
558663,250565,class2
595705,316516,class2
589593,241270,class2
564408,247897,class2
547925,232626,class2
525888,230875,class2
559240,240249,class2
570386,231491,class2
561177,247456,class2
562305,275914,class2
568231,233130,class2
526274,305191,class2
565846,244841,class2
564036,255414,class2
528877,273151,class2
574944,277533,class2
612380,276270,class2
591223,320663,class2
541329,196623,class2
577613,280332,class2
626744,239346,class2
582718,244124,class2
591505,233934,class2
551312,227570,class2
596206,224820,class2
580534,268471,class2
529314,224370,class2
593206,175998,class2
558061,254532,class2
613366,287092,class2
666984,183146,class2
565702,254553,class2
538772,246049,class2
563724,246984,class2
623575,196956,class2
500592,285439,class2
554520,251229,class2
573815,259122,class2
571703,282834,class2
547746,209518,class2
532663,169014,class2
542244,254907,class2
544774,237828,class2
548284,298188,class2
577315,265541,class2
553770,259089,class2
537145,284535,class2
648244,253375,class2
547437,230967,class2
603002,245119,class2
591147,239033,class2
539114,314805,class2
576311,252568,class2
545197,218960,class2
570793,227019,class2
672748,143913,class2
529094,226356,class2
589826,179519,class2
560758,250715,class2
561914,247616,class2
585992,242098,class2
458197,305419,class2
560666,209489,class2
588776,218486,class2
513517,230867,class2
546341,266740,class2
492744,288489,class2
503990,233888,class2
560394,218674,class2
595703,240879,class2
573398,194369,class2
551504,163718,class2
557729,241086,class2
604381,310175,class2
256910,767396,class3
216249,729239,class3
254116,748223,class3
200897,724520,class3
237599,737826,class3
256884,794543,class3
259353,675965,class3
231574,696781,class3
287834,722534,class3
350191,686690,class3
294847,707911,class3
268507,721783,class3
275228,692003,class3
263839,718176,class3
256048,743012,class3
171374,680720,class3
257301,742004,class3
246193,781969,class3
254996,718603,class3
267628,718046,class3
189013,722025,class3
250283,811050,class3
260461,743971,class3
307642,768800,class3
252078,721273,class3
243511,729025,class3
250998,756247,class3
305422,749954,class3
330971,748510,class3
301925,681732,class3
258289,747532,class3
218066,652984,class3
268582,750393,class3
309307,676449,class3
297392,837410,class3
212684,744675,class3
256364,741672,class3
260803,732103,class3
293378,730822,class3
242768,720008,class3
275500,729880,class3
265037,605686,class3
241019,755172,class3
191241,788512,class3
255886,727572,class3
315723,708334,class3
234688,718141,class3
205548,820577,class3
210438,672028,class3
268715,766646,class3
212151,726042,class3
299298,716848,class3
391506,745793,class3
265410,761230,class3
380778,761351,class3
301915,642007,class3
288109,751211,class3
221650,852250,class3
203861,729571,class3
258191,719517,class3
276360,722572,class3
250153,705149,class3
225440,777239,class3
263300,708862,class3
209638,779903,class3
265687,728957,class3
219148,671608,class3
202313,803556,class3
260246,744148,class3
353731,733108,class3
361882,664820,class3
258354,712117,class3
344580,833937,class3
241344,757443,class3
286128,759627,class3
255492,699125,class3
246953,837747,class3
281449,742170,class3
244978,741020,class3
281490,707769,class3
318257,689616,class3
318320,785356,class3
267996,752791,class3
252398,735342,class3
169076,696994,class3
287127,769241,class3
251773,743313,class3
233154,798301,class3
289447,672315,class3
220236,696190,class3
180062,750026,class3
267928,721904,class3
315014,732821,class3
253678,781616,class3
249508,730021,class3
244713,684484,class3
213416,797429,class3
338623,688123,class3
272708,722671,class3
269722,735862,class3
265363,749935,class3
216910,714147,class3
211879,702740,class3
248415,734706,class3
281381,747219,class3
258514,721192,class3
240833,764794,class3
337516,771698,class3
211181,778052,class3
256102,748634,class3
231591,738461,class3
216906,697611,class3
308119,778435,class3
170563,774573,class3
235525,775028,class3
242177,789274,class3
231394,726782,class3
240546,720697,class3
242380,733130,class3
244510,760474,class3
252049,733991,class3
293158,788965,class3
258335,744541,class3
229258,799732,class3
318118,765932,class3
350824,788594,class3
269541,749416,class3
257595,742375,class3
218404,783360,class3
250965,638991,class3
271398,705520,class3
309785,740209,class3
293513,791559,class3
255953,744136,class3
270778,747623,class3
229246,721150,class3
182210,807220,class3
227734,741386,class3
297763,743676,class3
237737,729221,class3
243262,738194,class3
266271,753501,class3
224714,721683,class3
257321,743788,class3
245789,757434,class3
253157,736045,class3
117874,815348,class3
241709,731571,class3
347019,718343,class3
263035,735230,class3
247280,711237,class3
250639,741372,class3
247362,733488,class3
211789,695992,class3
216664,677522,class3
256255,743704,class3
237847,719301,class3
213313,735806,class3
250379,742917,class3
328400,743070,class3
241569,734125,class3
253541,764473,class3
269306,729730,class3
293363,724986,class3
271138,732683,class3
213034,772279,class3
251371,786651,class3
259065,724720,class3
253804,742542,class3
241020,760596,class3
274995,777238,class3
261209,724973,class3
222553,726944,class3
235047,746106,class3
215758,708145,class3
249252,741243,class3
276918,720893,class3
257503,742328,class3
270830,751681,class3
254122,745421,class3
244908,754298,class3
344753,787896,class3
289445,688489,class3
255205,736797,class3
281555,721941,class3
330430,771436,class3
253457,777579,class3
233496,791806,class3
189684,691186,class3
266413,660875,class3
243837,733540,class3
293505,803362,class3
260303,727526,class3
243491,728002,class3
171693,721563,class3
202123,744156,class3
267285,728779,class3
157834,661485,class3
298443,770760,class3
335331,818733,class3
219609,734441,class3
347306,800979,class3
287334,659858,class3
239976,833889,class3
224951,722765,class3
303315,750320,class3
254814,747030,class3
269950,727076,class3
260040,745439,class3
280473,744377,class3
244639,720142,class3
256956,740965,class3
222004,807032,class3
249361,748518,class3
311037,756570,class3
247122,715890,class3
208069,655656,class3
257453,742650,class3
257325,742328,class3
253267,789824,class3
307281,762811,class3
310424,718333,class3
255453,741923,class3
278992,757790,class3
163957,733702,class3
267246,751982,class3
301060,715198,class3
212056,766472,class3
259723,732917,class3
281780,775943,class3
250805,726946,class3
241156,739481,class3
187608,800179,class3
251058,735027,class3
292595,740904,class3
272074,712177,class3
231261,786917,class3
281000,740511,class3
275058,713887,class3
321560,731068,class3
283915,688755,class3
232840,738833,class3
337958,798963,class3
337046,820641,class3
276394,761048,class3
251347,670435,class3
271702,753973,class3
162224,685200,class3
257677,719150,class3
260318,711621,class3
186264,695907,class3
258174,755159,class3
242709,757686,class3
257254,743080,class3
254983,731658,class3
265273,716721,class3
237449,785652,class3
168596,748879,class3
238834,696831,class3
263109,743333,class3
279676,809670,class3
171747,777579,class3
208417,813898,class3
216564,723064,class3
242195,689224,class3
253534,741025,class3
290176,781215,class3
309158,699191,class3
310940,711293,class3
265486,702190,class3
260419,741212,class3
309129,744956,class3
331240,717418,class3
226170,738339,class3
190767,706219,class3
264262,737376,class3
318816,748314,class3
403394,777748,class3
133737,819023,class3
262522,730690,class3
322898,707331,class3
267179,761430,class3
309043,753241,class3
240893,734383,class3
259566,727891,class3
274552,718547,class3
281005,717468,class3
249734,767527,class3
285301,711712,class3
269005,750467,class3
155283,721118,class3
276869,731039,class3
267975,745703,class3
230459,815042,class3
235700,742331,class3
284567,716939,class3
238601,769529,class3
217170,824498,class3
343775,713900,class3
248775,743006,class3
322803,656606,class3
275390,840694,class3
270819,619081,class3
257784,742285,class3
262725,748061,class3
299229,739252,class3
258131,750011,class3
356321,721316,class3
260631,685446,class3
324355,769115,class3
262464,745474,class3
293755,724434,class3
276333,734671,class3
246185,768526,class3
271427,759785,class3
581344,385622,class4
487508,410130,class4
531520,470380,class4
542398,407349,class4
535553,401850,class4
574340,386342,class4
489563,423442,class4
561517,424497,class4
548471,363521,class4
551619,407865,class4
535637,416695,class4
625861,446966,class4
512721,297462,class4
485787,451234,class4
545177,449711,class4
557549,430186,class4
450504,489695,class4
556721,406275,class4
596886,406323,class4
552270,452067,class4
598696,426412,class4
553121,424941,class4
585213,507300,class4
546923,447205,class4
524864,524465,class4
614862,474016,class4
472136,522566,class4
548741,424433,class4
579708,389172,class4
546195,435981,class4
473518,431029,class4
565818,441463,class4
528421,449609,class4
627970,406198,class4
492513,376096,class4
506194,412830,class4
585921,420969,class4
500095,384331,class4
606741,433003,class4
588823,391287,class4
550666,358776,class4
580102,421291,class4
540689,483370,class4
531336,427371,class4
560929,488831,class4
528839,404605,class4
587670,454726,class4
550071,432907,class4
545251,423126,class4
517722,389497,class4
487466,404035,class4
534359,410864,class4
573525,363494,class4
469597,469641,class4
444203,433426,class4
530126,482570,class4
497364,497954,class4
539380,452369,class4
550207,427844,class4
541436,463443,class4
555566,402931,class4
621264,430161,class4
606519,426672,class4
556325,411879,class4
565035,407936,class4
477578,283202,class4
637561,412198,class4
494817,482837,class4
583750,440376,class4
619302,407243,class4
539353,414700,class4
491238,477838,class4
559644,393877,class4
551841,449208,class4
543185,449059,class4
557232,385801,class4
542717,485269,class4
628617,470383,class4
546433,433425,class4
656928,427142,class4
575225,471361,class4
540883,388547,class4
536902,487971,class4
669372,510729,class4
579813,431520,class4
638490,472369,class4
521733,288196,class4
474946,400305,class4
492108,415357,class4
647843,471024,class4
509727,402091,class4
557993,414488,class4
540956,440807,class4
539226,362911,class4
561535,422869,class4
532490,498388,class4
555321,411402,class4
502666,515079,class4
448308,360032,class4
605747,523813,class4
546080,441878,class4
594739,460997,class4
550615,457350,class4
552271,443264,class4
603175,429360,class4
551098,430693,class4
538746,399264,class4
500554,486108,class4
567652,460477,class4
670761,411963,class4
475690,420212,class4
555815,431564,class4
544504,435105,class4
559698,403757,class4
540029,431108,class4
550599,427512,class4
523731,404747,class4
552614,405698,class4
569819,389830,class4
437468,449261,class4
561322,473181,class4
547467,428249,class4
575789,337136,class4
552519,443109,class4
626243,434835,class4
549505,426514,class4
492240,539242,class4
560227,441363,class4
561030,439050,class4
498433,386501,class4
571566,348938,class4
531484,418681,class4
571064,421038,class4
511578,477934,class4
614768,433212,class4
575159,355952,class4
546882,491538,class4
658249,458851,class4
544860,415900,class4
563645,483100,class4
509113,433214,class4
599399,491415,class4
546863,446509,class4
527044,345316,class4
588577,360468,class4
559409,434055,class4
596283,479036,class4
499436,442899,class4
613978,292982,class4
456190,480028,class4
519097,500369,class4
595184,437458,class4
525481,408507,class4
510267,426949,class4
547148,435677,class4
513319,442815,class4
587173,449183,class4
549320,462207,class4
561429,432347,class4
491552,413594,class4
495264,466224,class4
579463,437384,class4
535151,429278,class4
538697,483333,class4
511036,447734,class4
594360,367824,class4
536563,392008,class4
560500,439267,class4
490871,511719,class4
528328,432436,class4
565144,416025,class4
525461,390918,class4
546371,432422,class4
538782,473082,class4
611712,395925,class4
484168,387405,class4
551526,457442,class4
489505,420072,class4
600738,463163,class4
589889,475739,class4
514225,536816,class4
578615,447581,class4
553817,402394,class4
461670,393552,class4
597719,429710,class4
505651,444909,class4
516034,402424,class4
546287,438245,class4
596539,376915,class4
554524,405520,class4
568522,412767,class4
589979,394610,class4
517816,430769,class4
566260,366100,class4
599365,369570,class4
437196,403295,class4
475065,455494,class4
562697,439867,class4
474287,414463,class4
517042,433320,class4
526568,428022,class4
539611,398504,class4
569808,385206,class4
539631,417731,class4
536056,433013,class4
550433,455366,class4
499380,378456,class4
556204,478664,class4
563430,421182,class4
545045,424260,class4
553634,447321,class4
535370,426421,class4
562541,424860,class4
613299,443903,class4
542295,448653,class4
514456,471271,class4
511573,356527,class4
511377,447729,class4
479144,530599,class4
537444,434463,class4
538071,476262,class4
561644,437142,class4
541794,440513,class4
574696,453097,class4
535114,427111,class4
568190,462684,class4
551346,418392,class4
570220,437495,class4
496768,392238,class4
603715,446602,class4
562761,451747,class4
591406,478984,class4
567287,446702,class4
503884,445231,class4
488808,432042,class4
590610,363074,class4
502713,461159,class4
537914,440074,class4
541156,470641,class4
545384,440024,class4
546724,436025,class4
553439,391197,class4
459376,417560,class4
543882,433069,class4
541775,426833,class4
587665,442146,class4
546781,435921,class4
649819,402618,class4
589886,417783,class4
555177,411731,class4
545799,434875,class4
537358,433500,class4
474403,396993,class4
614391,432060,class4
525885,408633,class4
540590,500716,class4
539864,439369,class4
517804,430120,class4
615324,459379,class4
604153,425325,class4
538145,455848,class4
540472,433652,class4
534566,419446,class4
489749,431702,class4
554344,507754,class4
536341,503208,class4
535188,533997,class4
544385,417589,class4
551464,437752,class4
539973,435022,class4
528431,548215,class4
562797,537421,class4
508043,396501,class4
544049,438662,class4
518755,455241,class4
543510,406511,class4
465992,427732,class4
497761,545339,class4
503305,541419,class4
546148,439859,class4
544848,453980,class4
530976,510400,class4
476036,495210,class4
511620,442106,class4
549513,426946,class4
546765,437681,class4
635196,471927,class4
490878,419594,class4
587238,408202,class4
518503,427052,class4
533823,438128,class4
550848,429297,class4
555081,374919,class4
589141,508464,class4
502737,414379,class4
506686,362499,class4
548132,443869,class4
491170,526141,class4
561259,555874,class4
537607,467331,class4
528819,423088,class4
552075,458191,class4
488078,386485,class4
477080,439728,class4
553909,418551,class4
639407,453570,class4
546029,436971,class4
575548,403760,class4
540998,509845,class4
497663,411215,class4
550114,413363,class4
536199,410166,class4
593205,453290,class4
605722,365131,class4
549184,442333,class4
523254,437878,class4
535947,444924,class4
539919,458163,class4
572815,413163,class4
510224,508938,class4
793712,253869,class5
824235,182393,class5
761457,262653,class5
794985,311076,class5
779569,150623,class5
810617,247422,class5
855489,211373,class5
849254,283112,class5
808784,242254,class5
791155,234010,class5
809656,243885,class5
808163,241795,class5
767028,226008,class5
823630,251398,class5
782172,210780,class5
854342,282373,class5
842713,245312,class5
856465,252408,class5
822556,275760,class5
853014,268530,class5
815736,251749,class5
796737,235100,class5
734201,239635,class5
792133,192616,class5
807811,241810,class5
808336,241768,class5
840286,227016,class5
782953,207370,class5
876441,180658,class5
862557,237489,class5
805067,246062,class5
747163,257973,class5
860400,304313,class5
838811,224435,class5
765391,238154,class5
909774,177017,class5
805219,243830,class5
871274,195811,class5
809012,229132,class5
841925,346604,class5
808083,222905,class5
812151,245409,class5
800231,232016,class5
796530,215743,class5
756887,266465,class5
735435,285672,class5
837660,211926,class5
913662,134920,class5
749321,200484,class5
794629,248741,class5
804405,244473,class5
802111,214682,class5
807493,241644,class5
757011,220524,class5
733684,216569,class5
813657,150704,class5
813354,273784,class5
832128,271389,class5
766957,220939,class5
811077,267030,class5
806127,239206,class5
802856,239801,class5
797349,262013,class5
789086,256113,class5
870334,259442,class5
786819,217596,class5
724693,300946,class5
802289,237945,class5
745416,198118,class5
805167,195569,class5
804876,233484,class5
811122,234227,class5
746115,174758,class5
808918,240673,class5
783113,249571,class5
779407,216656,class5
795765,205593,class5
808909,244561,class5
793721,273544,class5
838678,285533,class5
816382,241539,class5
762228,170036,class5
785728,198547,class5
831392,233281,class5
852354,351771,class5
754394,188386,class5
833141,244991,class5
813108,245893,class5
796846,214589,class5
809373,167754,class5
766881,246119,class5
857835,179609,class5
807956,241772,class5
725843,266365,class5
782383,273638,class5
867714,178320,class5
819132,336025,class5
805575,259205,class5
776270,342297,class5
743869,285111,class5
806545,242423,class5
803229,246622,class5
826119,273742,class5
883855,276227,class5
872437,199366,class5
806010,253932,class5
885710,207920,class5
729156,251369,class5
755167,224395,class5
864001,143590,class5
778476,260039,class5
837897,231719,class5
806903,239418,class5
806003,241718,class5
766740,264258,class5
833070,262092,class5
788701,281634,class5
806172,256966,class5
801115,280568,class5
808036,251643,class5
808170,221769,class5
817749,245231,class5
803097,213517,class5
848376,221062,class5
801185,253763,class5
802481,245334,class5
806501,245656,class5
811051,233169,class5
794362,240626,class5
798852,242607,class5
835229,231967,class5
825468,252748,class5
860649,139962,class5
867303,312028,class5
827932,235274,class5
812413,250382,class5
783222,233377,class5
788340,235197,class5
828604,274972,class5
791483,203193,class5
815370,332003,class5
813230,241626,class5
837268,233956,class5
893118,141854,class5
891639,222727,class5
736002,275702,class5
727552,253350,class5
843731,255903,class5
851033,199614,class5
882714,199375,class5
786460,286314,class5
888806,185365,class5
758373,213773,class5
779551,283553,class5
774858,229972,class5
776245,193642,class5
799209,214049,class5
838295,205014,class5
843948,359339,class5
744947,233071,class5
809004,239858,class5
838840,290309,class5
863682,210058,class5
746395,338046,class5
761539,305396,class5
807424,243082,class5
848407,200373,class5
809929,244528,class5
819272,251346,class5
808243,245479,class5
709033,331978,class5
832767,240604,class5
818255,220116,class5
830163,216187,class5
811557,257847,class5
836277,272560,class5
869697,240782,class5
786991,226933,class5
847635,233364,class5
777123,255131,class5
794074,280755,class5
798365,261221,class5
792217,324106,class5
877409,279311,class5
836796,283381,class5
810776,255655,class5
797840,227260,class5
805699,244328,class5
822415,228782,class5
854434,182273,class5
808472,241370,class5
854078,216536,class5
776876,210752,class5
801580,233127,class5
804306,232302,class5
798674,182094,class5
830283,261867,class5
850261,182406,class5
833903,222088,class5
828641,216117,class5
798745,216888,class5
817239,280192,class5
845443,205967,class5
801965,207790,class5
777245,282920,class5
785719,212629,class5
784197,196482,class5
875397,193513,class5
803909,143451,class5
760109,274439,class5
825397,225267,class5
827196,230652,class5
833920,273791,class5
802930,232758,class5
761357,240327,class5
787830,198769,class5
800784,277894,class5
795091,246317,class5
789940,178354,class5
849885,226831,class5
844844,217626,class5
810720,231120,class5
777952,227175,class5
796301,253068,class5
836069,211456,class5
725662,243972,class5
821905,288624,class5
750750,213230,class5
867380,208671,class5
812709,248657,class5
770611,157778,class5
839690,166947,class5
811742,247347,class5
738001,235064,class5
765796,239017,class5
818500,263988,class5
856957,152113,class5
817541,128934,class5
896024,206022,class5
771206,278182,class5
731083,257941,class5
761600,171345,class5
825399,236897,class5
793786,240794,class5
804054,228959,class5
815671,220031,class5
817824,255477,class5
792697,226642,class5
772549,239088,class5
819347,262933,class5
818044,241088,class5
804961,254767,class5
770604,331322,class5
862313,195068,class5
793309,245111,class5
764197,149751,class5
771625,309015,class5
762995,137958,class5
801340,166195,class5
802692,248240,class5
799085,326294,class5
839602,141486,class5
806206,242953,class5
848656,242083,class5
814206,234837,class5
795132,261826,class5
809504,231713,class5
726964,244068,class5
797907,236008,class5
835193,255264,class5
784965,230062,class5
783617,262452,class5
874769,237445,class5
790023,162623,class5
869977,217315,class5
816583,285646,class5
819014,178971,class5
806564,228611,class5
776929,175876,class5
820114,241824,class5
809270,235480,class5
850080,301694,class5
775576,214729,class5
762220,201489,class5
787634,208637,class5
837705,183892,class5
743486,210190,class5
833976,214186,class5
750510,324130,class5
812921,256262,class5
874372,191594,class5
868167,228347,class5
815605,239519,class5
836059,221012,class5
856835,289341,class5
823141,203497,class5
806678,241501,class5
759976,283246,class5
803022,245592,class5
765715,281157,class5
823326,281490,class5
808523,242120,class5
