x,y,class
452884,266505,class7
421984,424558,class7
371215,304670,class7
250589,310946,class7
315068,269536,class7
388561,360701,class7
329094,307415,class7
355879,367275,class7
373910,372099,class7
398863,449884,class7
426627,379815,class7
356485,410806,class7
348968,394895,class7
363545,309601,class7
375983,381506,class7
441001,369628,class7
450502,350007,class7
324355,314273,class7
347572,463463,class7
374311,377754,class7
374991,251967,class7
311904,380521,class7
305680,302023,class7
435235,378134,class7
389947,367026,class7
517718,402041,class7
366779,362552,class7
371418,367243,class7
331394,374545,class7
371169,352465,class7
484385,406558,class7
277669,446288,class7
472530,234439,class8
509544,229825,class8
687105,185838,class8
462779,153467,class8
460464,35412,class8
516500,249322,class8
523680,62036,class8
553654,232284,class8
560276,230322,class8
557476,303862,class8
497370,222554,class8
526659,241637,class8
487982,335790,class8
517068,176100,class8
584896,196873,class8
479840,232732,class8
608981,316729,class8
515459,273658,class8
597762,278482,class8
538299,232982,class8
513710,241513,class8
534045,227073,class8
562232,222763,class8
499102,159599,class8
490757,172403,class8
589470,85053,class8
501288,237232,class8
503546,191734,class8
508838,230176,class8
493422,198054,class8
519664,251744,class8
514694,219359,class8
508675,225548,class8
502894,192020,class8
494155,239892,class8
516680,245898,class8
479632,231671,class8
579290,212980,class8
517372,218144,class8
705295,225559,class8
370335,274455,class8
500332,249531,class8
465333,249987,class8
524441,216880,class8
510351,229529,class8
459642,281315,class8
540428,221541,class8
472774,110195,class8
494734,242163,class8
517521,180537,class8
533840,275711,class8
552314,163366,class8
452481,251180,class8
500839,189515,class8
527512,168267,class8
574196,247650,class8
510470,252301,class8
485417,182604,class8
559039,220600,class8
517940,240403,class8
398118,186907,class8
387919,279132,class8
545807,166869,class8
407990,267836,class8
509419,227854,class8
574065,240817,class8
543786,230497,class8
492724,251149,class8
371271,530592,class9
227410,478132,class9
460197,515162,class9
375168,510466,class9
379225,509739,class9
311145,510325,class9
349229,542277,class9
399907,542156,class9
403652,443110,class9
376501,485830,class9
413278,475798,class9
405372,470701,class9
383166,510826,class9
382689,511634,class9
256924,409093,class9
384378,525131,class9
263456,487621,class9
361478,511832,class9
323613,495383,class9
360206,512981,class9
356789,450138,class9
381470,512803,class9
364503,467789,class9
355123,433027,class9
240969,457737,class9
316254,589068,class9
428893,443190,class9
337784,447767,class9
392996,453542,class9
352806,621423,class9
323121,510095,class9
309320,390550,class9
368320,504774,class9
385465,528485,class9
297345,494130,class9
341200,610739,class9
277029,437099,class9
329004,502766,class9
378527,506984,class9
384761,520645,class9
382235,503283,class9
333271,493729,class9
411317,479509,class9
373052,509568,class9
458347,486281,class9
294830,519128,class9
382835,465859,class9
337785,575279,class9
341734,367869,class9
387573,507536,class9
396645,547107,class9
498728,524643,class9
428054,547700,class9
412237,509518,class9
370201,534537,class9
425825,569409,class9
387006,365753,class9
444815,480832,class9
391176,361207,class9
290902,507379,class9
372824,507219,class9
384736,541613,class9
391412,529416,class9
358295,566822,class9
398094,459777,class9
411536,690366,class9
272209,427333,class9
401994,470151,class9
312916,268864,class10
307277,273634,class10
284942,282117,class10
287812,276450,class10
290725,274850,class10
296995,282085,class10
374513,279976,class10
286716,275822,class10
289436,268735,class10
284660,272827,class10
289506,275448,class10
252881,272563,class10
287705,273934,class10
406895,268743,class10
280254,282053,class10
286454,281273,class10
281887,270978,class10
306883,275627,class10
320860,282242,class10
297628,269615,class10
295682,271300,class10
283393,275519,class10
247947,278178,class10
293163,279771,class10
255021,281608,class10
346167,268174,class10
306681,281129,class10
283908,271277,class10
289026,275049,class10
287100,273980,class10
316050,274451,class10
265378,282819,class10
307831,274164,class10
292719,276391,class10
298017,270773,class10
405950,266467,class10
309037,270386,class10
303585,268740,class10
285510,275140,class10
287597,274164,class10
286969,275333,class10
302378,269422,class10
166387,278154,class10
268916,278029,class10
469826,265876,class10
295718,281059,class10
290962,273490,class10
299253,275523,class10
300428,269681,class10
343540,273772,class10
235364,276550,class10
313339,273480,class10
219401,281453,class10
322150,271604,class10
289070,275000,class10
293783,270528,class10
287029,274224,class10
275730,282254,class10
291910,272452,class10
290378,270801,class10
410890,278600,class10
284477,276260,class10
257578,272564,class10
339096,269972,class10
288315,277194,class10
288665,271407,class10
288609,272271,class10
337512,274016,class10
294247,278917,class10
505572,656262,class11
458358,634384,class11
549574,632839,class11
446131,628697,class11
459991,579713,class11
490732,597428,class11
504784,664964,class11
442567,669361,class11
469676,625733,class11
434215,670781,class11
484026,601943,class11
472483,611973,class11
427579,641186,class11
434260,605400,class11
312903,567946,class11
454720,613792,class11
555155,635970,class11
440137,588171,class11
371873,544378,class11
502285,647322,class11
557375,649104,class11
353955,628315,class11
489264,649976,class11
427220,692545,class11
369954,538763,class11
469350,680470,class11
427120,612089,class11
422392,567314,class11
513791,704270,class11
444669,634319,class11
509057,609444,class11
510792,616416,class11
448228,603739,class11
440634,693293,class11
458408,637519,class11
495849,612620,class11
619572,529057,class11
457552,678055,class11
487081,589326,class11
552708,671247,class11
452075,591790,class11
469704,648200,class11
516557,613138,class11
463415,632212,class11
450210,612144,class11
407162,630404,class11
405975,671515,class11
345730,626199,class11
438476,580003,class11
549645,592801,class11
554791,656438,class11
368568,611961,class11
578203,713387,class11
506719,533901,class11
432825,604275,class11
409301,676907,class11
418387,558839,class11
413862,561526,class11
468376,666788,class11
419439,658297,class11
441235,677530,class11
383069,555580,class11
405585,541932,class11
476058,640441,class11
421809,629456,class11
477977,648506,class11
465325,632065,class11
469031,574696,class11
507359,588431,class11
430066,618539,class11
618282,618142,class12
632572,629529,class12
664951,588006,class12
659459,613158,class12
610732,554795,class12
642417,652558,class12
710959,680460,class12
580622,671022,class12
578092,656735,class12
620569,596193,class12
639700,696146,class12
640722,611710,class12
731144,726001,class12
585793,528244,class12
565299,645569,class12
625223,604907,class12
621183,613649,class12
543056,817310,class12
556883,580078,class12
626425,636735,class12
642661,736391,class12
623579,671284,class12
582455,644183,class12
628469,566089,class12
691977,727417,class12
574932,596872,class12
581446,602526,class12
584371,523305,class12
587123,618944,class12
631223,575895,class12
603925,635585,class12
611065,696100,class12
633889,621072,class12
673322,578381,class12
633773,669038,class12
631776,619636,class12
621105,572388,class12
541019,618433,class12
622732,499283,class12
617389,601083,class12
636233,652223,class12
620479,556321,class12
560176,718058,class12
727222,705846,class12
661198,712715,class12
705819,652691,class12
623145,632158,class12
589535,639518,class12
680969,563098,class12
694171,614446,class12
617821,600769,class12
595892,646450,class12
657016,608442,class12
517277,593395,class12
545887,639256,class12
746606,456500,class12
627292,556777,class12
660049,574312,class12
615363,516165,class12
650928,492888,class12
546389,485084,class12
634490,625112,class12
623388,490120,class12
640320,614573,class12
669181,561285,class12
504661,585764,class12
662042,634119,class12
638534,488453,class12
585439,604573,class12
644176,604595,class12
541997,449736,class13
563477,351564,class13
535910,390011,class13
490398,398837,class13
539977,412373,class13
552224,407659,class13
615628,421953,class13
544486,391485,class13
546269,391505,class13
444649,430332,class13
489124,462819,class13
604745,336357,class13
527878,455019,class13
616413,395714,class13
598361,302774,class13
488147,336928,class13
576167,478435,class13
552907,409476,class13
514524,382330,class13
581313,411001,class13
570977,341409,class13
544716,392197,class13
561202,345859,class13
500416,414204,class13
551713,376914,class13
630207,316520,class13
561854,335012,class13
503307,213168,class13
524139,419386,class13
526121,298793,class13
532599,391468,class13
530786,205309,class13
524704,397705,class13
544608,361325,class13
623005,480104,class13
554261,380329,class13
599129,358269,class13
460347,352344,class13
546459,364082,class13
541182,408809,class13
581693,328287,class13
508422,347012,class13
629419,397596,class13
520050,379382,class13
530246,539181,class13
514911,359177,class13
554358,291475,class13
517382,445109,class13
529722,390085,class13
557165,437751,class13
592682,251360,class13
555211,397545,class13
573858,391298,class13
538980,429070,class13
512875,334656,class13
559189,317834,class13
648260,386377,class13
548723,397935,class13
499883,352111,class13
561053,382324,class13
548329,388145,class13
570090,305745,class13
616218,362709,class13
545293,386905,class13
552711,386154,class13
499261,509523,class13
560852,328031,class13
532165,382437,class13
561053,368700,class13
521621,373573,class13
227020,481706,class14
242063,508205,class14
257664,502103,class14
234767,493612,class14
239866,504395,class14
210476,415273,class14
240496,485864,class14
223820,481713,class14
239999,485531,class14
276429,550535,class14
262245,514687,class14
241194,488670,class14
234825,493446,class14
234065,475997,class14
246679,505320,class14
245976,489296,class14
274451,533382,class14
232204,485071,class14
241754,493304,class14
256476,515130,class14
233083,479154,class14
240346,481990,class14
244345,482008,class14
260455,536778,class14
290238,573159,class14
275257,590944,class14
238402,490087,class14
307861,632534,class14
245275,472688,class14
240368,498306,class14
237716,515146,class14
191303,404455,class14
222118,472752,class14
242472,476639,class14
221936,455629,class14
173840,344306,class14
239112,457799,class14
293285,580711,class14
240362,458468,class14
250899,510157,class14
245297,504206,class14
294088,588519,class14
232307,467520,class14
242977,481530,class14
199817,398327,class14
244672,482354,class14
250074,510515,class14
135507,255075,class14
247657,499818,class14
237781,488644,class14
248934,476415,class14
286616,573528,class14
231321,496578,class14
252453,483729,class14
254840,492472,class14
241234,485893,class14
210638,443278,class14
231274,465952,class14
253527,517116,class14
242984,486742,class14
242393,487366,class14
249229,489610,class14
240496,469663,class14
239288,490786,class14
260441,512715,class14
245149,485991,class14
263752,508492,class14
245394,490256,class14
247985,489357,class14
237398,501173,class14
444959,687597,class15
467671,736918,class15
539591,680290,class15
433445,731264,class15
498077,769090,class15
554755,688460,class15
478708,686581,class15
538854,810226,class15
507114,841044,class15
500272,764066,class15
578099,695721,class15
498451,762702,class15
498173,702331,class15
481773,754544,class15
532230,672345,class15
447470,770078,class15
434875,903394,class15
414165,758366,class15
525633,851129,class15
504959,759648,class15
500606,765457,class15
602905,825552,class15
372871,747647,class15
542934,767127,class15
596393,778794,class15
624805,754657,class15
553462,696221,class15
538817,745082,class15
516323,776824,class15
456711,711282,class15
499520,763280,class15
489820,713719,class15
419259,943010,class15
465151,724232,class15
523196,759993,class15
472302,794280,class15
438672,747001,class15
513716,776539,class15
565392,736245,class15
506351,781540,class15
499136,764030,class15
491754,723507,class15
413664,760409,class15
530555,712581,class15
512705,745807,class15
463086,622779,class15
572145,804165,class15
490486,764155,class15
483216,719585,class15
520171,775828,class15
559424,779117,class15
536880,809328,class15
477467,756275,class15
466528,726871,class15
515281,750399,class15
527766,773126,class15
497107,764984,class15
526976,769459,class15
478099,838839,class15
532683,771648,class15
502414,730009,class15
511063,749028,class15
510039,821636,class15
441392,825550,class15
516250,763763,class15
525910,722560,class15
515562,806367,class15
505662,775181,class15
483724,749321,class15
471510,770192,class15
