x,y,class
831165,783383,class4
832589,782799,class4
805089,762512,class4
844662,654835,class4
846090,651306,class4
795200,786424,class4
820757,738235,class4
803457,735855,class4
819438,662327,class4
825080,746712,class4
790712,745884,class4
823250,732088,class4
849547,738979,class4
818063,797960,class4
862425,741010,class4
828589,652430,class4
836727,737798,class4
803369,698753,class4
823589,728083,class4
828478,655405,class4
824140,729074,class4
811031,703822,class4
825997,730652,class4
818338,800932,class4
817269,733788,class4
791470,751113,class4
841654,764836,class4
825429,732758,class4
818251,731938,class4
788020,765562,class4
804706,788001,class4
869991,705259,class4
839121,736259,class4
800258,733812,class4
862569,719773,class4
828297,715480,class4
819058,729125,class4
826465,646980,class4
797804,715342,class4
838223,766380,class4
823987,687499,class4
787988,741203,class4
789601,714058,class4
854412,725575,class4
872285,750708,class4
801511,761094,class4
822293,786837,class4
814697,729209,class4
840375,155757,class5
821361,175823,class5
810775,160434,class5
854922,159650,class5
883537,210648,class5
852104,134678,class5
849404,170474,class5
834171,189042,class5
888697,143969,class5
819670,183364,class5
850057,157848,class5
828005,145089,class5
830445,186055,class5
852410,187705,class5
814553,164190,class5
853554,158012,class5
927170,250593,class5
856349,158150,class5
884966,133900,class5
878258,158631,class5
882306,173836,class5
851840,110475,class5
851568,114049,class5
868375,161990,class5
817619,181929,class5
868317,177001,class5
856202,158811,class5
850577,157049,class5
883864,111281,class5
850911,157772,class5
840335,164912,class5
913298,162009,class5
858172,137586,class5
872781,154295,class5
858516,151301,class5
857309,139276,class5
862642,159379,class5
842824,177832,class5
824560,133679,class5
883567,161769,class5
848137,87922,class5
848135,130674,class5
844734,164570,class5
844400,150812,class5
887269,166179,class5
847276,121785,class5
814379,132655,class5
834483,173379,class5
842907,133992,class5
839757,190518,class5
813239,139752,class5
860387,157731,class5
818079,108536,class5
836647,167267,class5
850959,157920,class5
889142,154467,class5
855993,225023,class5
895723,126593,class5
859298,139834,class5
850153,155701,class5
862679,188399,class5
839974,154358,class5
908069,146564,class5
888714,205560,class5
843813,182032,class5
412500,594675,class6
277027,536847,class6
327695,543105,class6
375619,553791,class6
356246,549756,class6
293591,522132,class6
338860,561151,class6
328331,541094,class6
340383,600071,class6
298665,568245,class6
343376,575709,class6
350117,535859,class6
335029,553213,class6
452457,597461,class6
333669,542228,class6
269126,508814,class6
350056,566657,class6
335525,567445,class6
344791,578536,class6
321312,574721,class6
351815,574947,class6
286568,547471,class6
370259,585265,class6
308966,523409,class6
339967,562602,class6
371616,570648,class6
347522,587567,class6
334350,556417,class6
334983,572690,class6
325125,564342,class6
338342,566864,class6
286990,529505,class6
334354,578047,class6
296775,572432,class6
334016,562797,class6
292636,520371,class6
289176,571435,class6
419151,577335,class6
321657,538660,class6
403004,613466,class6
393570,579641,class6
304556,568584,class6
325871,558965,class6
336787,538925,class6
367641,556309,class6
297212,546223,class6
337889,558031,class6
336928,557412,class6
322365,530808,class6
318065,581616,class6
405542,600089,class6
321910,573825,class6
404782,557913,class6
334182,558498,class6
358312,559466,class6
303637,570253,class6
353145,580916,class6
294310,563522,class6
346144,560472,class6
318681,528806,class6
337298,565486,class6
312558,520650,class6
238748,551038,class6
329905,579935,class6
341675,560197,class6
339288,588052,class6
198908,372797,class7
160922,347681,class7
210497,359835,class7
141861,328909,class7
175766,380534,class7
155479,345893,class7
186380,363938,class7
129332,360811,class7
109090,326101,class7
115363,305575,class7
177858,352255,class7
169069,348929,class7
185253,344152,class7
178869,370161,class7
94382,320888,class7
145867,363616,class7
81648,360080,class7
169994,409806,class7
165284,425978,class7
155505,355581,class7
124516,325289,class7
216975,296647,class7
179609,408365,class7
176506,351827,class7
144306,328086,class7
185966,359964,class7
163091,350167,class7
186914,361706,class7
142252,329183,class7
214966,358837,class7
129453,321221,class7
159253,343477,class7
169876,340860,class7
140612,350010,class7
186806,334070,class7
157691,334886,class7
152861,407965,class7
182239,333302,class7
117585,391892,class7
163981,344090,class7
150009,371014,class7
157193,350343,class7
169628,365003,class7
167262,399527,class7
175169,349454,class7
130683,363204,class7
197735,355477,class7
172020,342883,class7
202011,337353,class7
168079,347343,class7
157394,346500,class7
170384,339979,class7
165653,317602,class7
165881,364469,class7
161448,373412,class7
179811,342089,class7
162606,363185,class7
173908,362098,class7
133580,348602,class7
217686,296514,class7
169145,355279,class7
157181,346842,class7
186361,351075,class7
98533,355691,class7
170271,306395,class7
171074,293610,class7
153738,360530,class7
621778,364695,class8
605310,394011,class8
619239,400025,class8
621622,390298,class8
622101,371771,class8
631633,337973,class8
606486,420054,class8
668482,358452,class8
637594,420311,class8
629789,426313,class8
618349,397614,class8
680646,375662,class8
620330,396776,class8
631365,450732,class8
622636,456843,class8
603945,361794,class8
570384,393553,class8
611954,360938,class8
581240,362971,class8
617447,366176,class8
642607,374702,class8
609091,437020,class8
576235,462612,class8
598628,425191,class8
623502,420376,class8
567105,437623,class8
591955,378142,class8
588952,437524,class8
608601,418450,class8
605891,428146,class8
499262,398424,class8
619339,401624,class8
608711,373665,class8
738190,371970,class8
687717,379483,class8
657120,386782,class8
675858,410545,class8
684568,380640,class8
618157,384990,class8
578113,395458,class8
635887,384511,class8
594112,399331,class8
559877,401053,class8
619475,400592,class8
593601,445149,class8
659297,373975,class8
603285,449307,class8
621989,394856,class8
591051,389443,class8
593879,444161,class8
630384,376295,class8
608195,447380,class8
562777,437516,class8
616737,397973,class8
609344,448128,class8
595063,328609,class8
573925,449341,class8
629978,400626,class8
624310,398408,class8
608309,377530,class8
662154,385013,class8
656642,407213,class8
660333,393215,class8
630491,379017,class8
669409,415893,class8
618893,419740,class8
659193,384523,class8
609219,362804,class8
241413,845029,class9
294326,807584,class9
216846,737568,class9
244799,841688,class9
196462,887983,class9
260590,827955,class9
272394,837600,class9
226433,837646,class9
267478,894783,class9
240308,844341,class9
230149,886583,class9
283576,809069,class9
188424,849785,class9
224852,934148,class9
261093,844962,class9
222019,839774,class9
238328,770068,class9
208941,860169,class9
264798,767716,class9
263626,851699,class9
261796,819395,class9
276635,875623,class9
229857,843917,class9
295357,842293,class9
208494,850615,class9
267049,950249,class9
225916,843329,class9
240221,843932,class9
216543,842952,class9
266977,887963,class9
264565,859237,class9
260943,889692,class9
282603,846165,class9
243951,865415,class9
264274,813041,class9
317675,838127,class9
274505,864723,class9
257472,849587,class9
235084,818866,class9
310591,841778,class9
244049,817710,class9
236495,861569,class9
247484,846372,class9
235901,856563,class9
207217,878249,class9
282622,879222,class9
236207,886769,class9
246857,852483,class9
245118,811283,class9
266111,813259,class9
219316,898830,class9
251866,864044,class9
209264,836661,class9
257134,845851,class9
258975,837353,class9
245602,857160,class9
257926,936947,class9
224681,858432,class9
240846,841609,class9
332237,911313,class9
288954,846991,class9
299772,828655,class9
256216,903741,class9
246470,842932,class9
232331,872896,class9
213208,833959,class9
289719,866638,class9
266980,825990,class9
294053,878220,class9
318215,180010,class10
318707,160697,class10
334529,166765,class10
270233,195701,class10
296164,96874,class10
311433,134432,class10
321822,187102,class10
311163,166821,class10
325279,168587,class10
370775,144355,class10
306357,123397,class10
292931,125341,class10
343851,193618,class10
344364,213940,class10
322789,137560,class10
331798,143962,class10
319829,168353,class10
358652,186358,class10
320400,160020,class10
396583,82842,class10
324337,162686,class10
311408,168232,class10
356500,188114,class10
291973,127483,class10
247892,115217,class10
267264,153034,class10
347050,150472,class10
306326,164202,class10
275459,190178,class10
343217,153037,class10
315488,160339,class10
382720,263255,class10
357014,148222,class10
331862,169092,class10
280274,182662,class10
319155,159850,class10
355168,114823,class10
312275,145173,class10
325861,203058,class10
348177,179526,class10
333805,148479,class10
274495,182470,class10
324518,167369,class10
335742,196692,class10
300021,159185,class10
340066,152500,class10
384591,137729,class10
356280,185198,class10
310386,171068,class10
324444,166910,class10
376613,159699,class10
382419,110392,class10
304283,183656,class10
348191,165419,class10
329029,204399,class10
256120,141529,class10
321522,163852,class10
283571,109326,class10
358562,112650,class10
308748,199866,class10
294832,124284,class10
295537,91032,class10
383044,180418,class10
338570,192256,class10
327927,168535,class10
359796,165920,class10
340048,131847,class10
239495,163949,class10
291782,159562,class10
113321,606322,class11
201753,569116,class11
206660,575002,class11
125005,540340,class11
139474,569485,class11
157138,565993,class11
136059,558213,class11
149054,556986,class11
156003,502860,class11
158596,562634,class11
139237,548782,class11
147663,555514,class11
116142,550919,class11
130157,581286,class11
142000,554964,class11
179224,584189,class11
29760,557873,class11
127964,538935,class11
122130,568886,class11
108651,521409,class11
141699,530028,class11
111855,531542,class11
137516,556818,class11
197367,535989,class11
139911,561185,class11
146924,565933,class11
146183,622188,class11
138525,534268,class11
170816,547069,class11
223226,546198,class11
109317,531425,class11
130249,579307,class11
109912,565003,class11
158060,525533,class11
134725,537440,class11
127940,590467,class11
152331,529689,class11
123441,594415,class11
150404,539885,class11
179189,536028,class11
55359,623076,class11
156430,615117,class11
117089,561455,class11
137197,556522,class11
203667,577260,class11
139212,557713,class11
176602,574552,class11
152584,564548,class11
130440,562623,class11
159271,568953,class11
129030,588495,class11
148385,538149,class11
132497,593125,class11
172756,612694,class11
142265,546135,class11
202913,525966,class11
148080,544056,class11
104489,542515,class11
130582,565948,class11
180633,570302,class11
144401,565666,class11
139978,587153,class11
103153,601002,class11
202547,601240,class11
19835,570290,class11
97430,598804,class11
143226,522375,class11
98525,579761,class11
111174,539350,class11
102898,592834,class11
436641,55171,class12
477746,163845,class12
528826,154067,class12
509951,176794,class12
486326,174643,class12
505384,174535,class12
512291,169608,class12
495165,163113,class12
535787,199735,class12
540364,163758,class12
527753,213985,class12
506012,178372,class12
507311,177795,class12
488330,173837,class12
481356,162127,class12
506142,170513,class12
535034,172649,class12
467697,168082,class12
532010,176195,class12
491609,180519,class12
542311,161882,class12
511118,175212,class12
475944,189337,class12
479631,178459,class12
474527,107596,class12
499643,171625,class12
506361,225237,class12
474641,81263,class12
519396,177174,class12
570266,188032,class12
505584,176135,class12
545957,196749,class12
508080,175697,class12
589900,217899,class12
473093,188791,class12
535564,177248,class12
533931,173291,class12
485110,150541,class12
490271,216725,class12
529931,180136,class12
517495,186329,class12
508228,220433,class12
520782,134308,class12
515494,188459,class12
536623,213083,class12
544539,180391,class12
519003,160741,class12
500801,185558,class12
488800,197919,class12
494317,170837,class12
517580,170329,class12
510496,174308,class12
534702,244239,class12
518068,137556,class12
490956,124550,class12
493070,189771,class12
469656,153741,class12
470041,102049,class12
497254,171940,class12
518892,165875,class12
484678,123623,class12
509039,173839,class12
511484,160453,class12
489062,200329,class12
551867,170425,class12
480876,160465,class12
505225,158750,class12
502915,183059,class12
505079,219082,class12
569692,182365,class12
368166,429422,class13
394599,409068,class13
387330,409037,class13
371548,414612,class13
460628,434107,class13
383075,447616,class13
402227,414685,class13
333682,401078,class13
405325,407466,class13
369480,377148,class13
492551,434649,class13
417281,410881,class13
351352,362910,class13
397918,462032,class13
402677,412615,class13
376145,414107,class13
419118,421655,class13
379593,380662,class13
426172,363147,class13
448231,384406,class13
401411,414503,class13
404157,406324,class13
408182,408351,class13
435926,408504,class13
354094,424230,class13
409291,431539,class13
399460,399410,class13
435067,403802,class13
312123,419763,class13
394436,450912,class13
418623,404382,class13
437870,375761,class13
405356,391545,class13
418996,389541,class13
407429,399155,class13
380749,403860,class13
395450,407822,class13
392576,406460,class13
434815,388041,class13
321050,422497,class13
340966,420480,class13
354767,417464,class13
377758,413906,class13
396710,378698,class13
408992,462226,class13
412861,434751,class13
403160,392159,class13
422261,374345,class13
336585,420977,class13
399346,423786,class13
409244,460295,class13
429515,393708,class13
399188,402459,class13
383855,390984,class13
398246,406245,class13
399077,403968,class13
397618,404912,class13
383992,398245,class13
418086,394699,class13
391970,419802,class13
411171,426853,class13
375233,399429,class13
414290,393146,class13
465599,383470,class13
415222,434798,class13
392046,391220,class13
410506,395586,class13
384467,407359,class13
407189,437102,class13
415933,422485,class13
830888,544022,class14
864721,548447,class14
866044,584750,class14
854818,554389,class14
842719,506205,class14
847904,574114,class14
894268,532597,class14
823202,619103,class14
889743,560547,class14
862785,579661,class14
857283,548467,class14
865489,548920,class14
880275,564545,class14
862571,550965,class14
849118,571562,class14
846594,522941,class14
905770,531812,class14
833437,556713,class14
914183,620056,class14
846646,548548,class14
843432,490725,class14
898916,630099,class14
849501,552769,class14
866973,550375,class14
822722,553764,class14
856991,546255,class14
839280,539324,class14
885379,603686,class14
859185,553000,class14
861027,546004,class14
828001,524067,class14
847292,559228,class14
858278,544519,class14
838239,576018,class14
852687,540692,class14
861927,562723,class14
811745,461099,class14
868025,569296,class14
800152,576217,class14
861364,598127,class14
870139,566584,class14
819843,570485,class14
887780,536497,class14
906640,587296,class14
884613,507507,class14
850674,533083,class14
849858,524682,class14
846741,539481,class14
848976,558706,class14
897131,604582,class14
869718,536928,class14
883434,581923,class14
857648,511640,class14
873380,495161,class14
889975,589361,class14
846841,533595,class14
826192,577784,class14
851166,532382,class14
821835,564313,class14
860520,544023,class14
889805,522039,class14
860375,544804,class14
892877,544283,class14
788776,582930,class14
875311,542259,class14
864265,549505,class14
883062,547498,class14
874312,574582,class14
893991,544467,class14
860870,546516,class14
645677,814395,class15
673028,860593,class15
700098,894685,class15
659046,930099,class15
687360,862438,class15
636769,854047,class15
671235,856653,class15
662249,918050,class15
671976,864630,class15
676220,858214,class15
657879,857942,class15
640000,863831,class15
646816,829778,class15
625416,868848,class15
672266,862875,class15
678195,860537,class15
700747,821557,class15
679054,898217,class15
672068,874862,class15
730887,825972,class15
674151,853540,class15
600996,890782,class15
700341,869730,class15
657094,857640,class15
668772,858570,class15
621278,888326,class15
647968,877873,class15
610505,851476,class15
667620,855461,class15
673196,812941,class15
697161,840318,class15
606506,766728,class15
697011,856357,class15
679799,858680,class15
664355,831472,class15
692386,863386,class15
673826,880137,class15
663168,859429,class15
614497,830844,class15
736557,897961,class15
659734,844127,class15
656156,868643,class15
665697,929571,class15
675902,853961,class15
695092,820091,class15
655237,871554,class15
659280,845579,class15
678606,878004,class15
667713,847241,class15
631316,837043,class15
675382,836312,class15
662898,884734,class15
718088,852181,class15
683252,858182,class15
677404,883871,class15
669427,846395,class15
715956,900724,class15
603472,894573,class15
669713,851017,class15
618009,867493,class15
702654,841548,class15
601619,825604,class15
564416,878492,class15
668567,856554,class15
656957,871011,class15
685124,873363,class15
674931,870112,class15
684602,823981,class15
718544,888401,class15
677769,841641,class15
