x,y,class
51985,49754,6class
53241,53420,6class
52899,48633,6class
54090,49415,6class
51910,50787,6class
51162,51612,6class
52155,50267,6class
49469,49205,6class
51308,49630,6class
50307,51082,6class
50059,45731,6class
50244,48477,6class
48977,47710,6class
48661,50836,6class
51554,51790,6class
51397,50323,6class
52757,50130,6class
52164,47191,6class
51089,48855,6class
52166,48385,6class
52613,50446,6class
51235,49140,6class
50455,50713,6class
52393,49486,6class
51011,48580,6class
51294,48648,6class
52558,50207,6class
53182,51978,6class
53694,51985,6class
50822,48480,6class
50663,49713,6class
49538,51625,6class
53264,48831,6class
51545,48362,6class
51808,52179,6class
53242,51473,6class
49352,49577,6class
51610,48965,6class
48381,48106,6class
48715,49479,6class
50929,50250,6class
50452,48945,6class
52903,49650,6class
52902,50105,6class
50369,49615,6class
51003,48693,6class
51586,49170,6class
52214,50324,6class
51815,49375,6class
50015,49385,6class
49968,44951,6class
51274,51159,6class
50139,48240,6class
51568,48212,6class
52094,49427,6class
53771,49868,6class
52696,51309,6class
51353,50271,6class
52110,48679,6class
53065,49559,6class
51243,49471,6class
49158,47569,6class
51589,53212,6class
50716,50226,6class
52917,51056,6class
52046,47422,6class
50183,48147,6class
49685,50701,6class
59637,45811,1class
60147,45082,1class
60025,50540,2class
62099,45862,1class
62457,44344,1class
60734,45976,1class
61654,45375,1class
62737,46856,1class
59434,45767,1class
61383,46454,1class
59180,45359,1class
62661,46734,1class
61930,45278,1class
61909,46072,1class
63957,47753,1class
62033,45635,1class
58244,45992,1class
61159,45013,1class
61495,46965,1class
62011,48870,1class
59014,46813,1class
59953,46852,1class
61075,46380,1class
59978,45921,1class
63518,45366,1class
60662,45183,1class
61917,49590,2class
58162,45461,1class
58656,47841,1class
60103,43554,1class
61360,46709,1class
61576,48371,1class
59026,46292,1class
61555,46519,1class
63261,45819,1class
61252,48636,1class
60366,46199,1class
59988,48268,1class
62906,45197,1class
59397,44267,1class
61898,46911,1class
62684,47619,1class
62113,46253,1class
61034,48519,1class
60097,49612,2class
59797,43693,1class
61500,44023,1class
58569,46086,1class
62098,48364,1class
60135,46592,1class
63119,45688,1class
61016,47793,1class
60779,47519,1class
61530,46159,1class
62512,46476,1class
59835,47222,1class
59495,47409,1class
58468,48906,1class
57948,47995,1class
59107,48912,1class
61258,46064,1class
59691,47572,1class
59628,46865,1class
60173,48289,1class
61201,45635,1class
62400,45584,1class
59578,48612,1class
61786,44837,1class
60755,44937,1class
61942,46526,1class
61501,45670,1class
59458,47430,1class
60630,47285,1class
59370,48566,1class
59677,46828,1class
62217,43734,1class
59962,46140,1class
59247,43976,1class
62951,43581,1class
64197,46477,1class
58954,45292,1class
62130,43638,1class
61766,44822,1class
61211,44484,1class
62982,45314,1class
60461,46738,1class
61434,46270,1class
60185,48738,1class
60602,44756,1class
62991,49882,2class
60817,46350,1class
59524,46701,1class
61589,48446,1class
63760,44658,1class
62292,48885,1class
63074,47510,1class
60573,45064,1class
62195,46716,1class
58990,47402,1class
58730,46167,1class
61872,46473,1class
62583,48197,1class
63311,44483,1class
61267,46010,1class
59364,48273,1class
61827,44599,1class
58938,46819,1class
60129,46161,1class
56623,47837,1class
60470,45222,1class
61691,45495,1class
60109,43495,1class
58717,46859,1class
58565,46331,1class
60601,47937,1class
62566,49149,1class
61903,46451,1class
61782,47084,1class
61954,45907,1class
62345,47091,1class
58264,45640,1class
61303,48326,1class
58773,43499,1class
63086,47075,1class
63081,47684,1class
60204,46955,1class
60597,46399,1class
59077,48115,1class
61768,44391,1class
58976,45060,1class
60989,47257,1class
61190,47066,1class
60972,46551,1class
60077,44786,1class
61432,46817,1class
62600,45672,1class
61396,48168,1class
62082,46029,1class
62480,45840,1class
60049,45388,1class
59918,48366,1class
62084,45119,1class
60707,46058,1class
60634,45826,1class
63489,44063,1class
62451,48261,1class
62426,44954,1class
61782,49028,1class
61595,47677,1class
62779,47041,1class
59953,50937,2class
60526,53180,2class
58802,53819,2class
62297,52300,2class
58604,54336,2class
60766,55324,2class
58238,51102,2class
60125,49071,1class
59177,52894,2class
61205,52646,2class
59620,53606,2class
61566,53795,2class
62010,50563,2class
55811,52761,2class
57938,52825,2class
62783,52794,2class
59198,52561,2class
59786,51948,2class
60902,55082,2class
60679,50894,2class
63223,53981,2class
60586,48986,1class
61159,54532,2class
61033,52468,2class
61475,53918,2class
62169,51916,2class
58904,53725,2class
60531,53274,2class
61442,51792,2class
60235,52007,2class
58915,50231,2class
62109,50367,2class
59971,53488,2class
60369,52563,2class
57329,51751,2class
59933,56156,2class
61775,53359,2class
61599,53671,2class
60106,49519,2class
57978,52975,2class
63057,51681,2class
61776,51655,2class
62364,50648,2class
60327,51525,2class
59857,53804,2class
59856,50041,2class
58313,52980,2class
62549,54640,2class
59146,54829,2class
61469,51409,2class
58371,50040,2class
61314,51110,2class
60548,53678,2class
59922,52786,2class
58762,51916,2class
60854,52169,2class
62313,53461,2class
60787,51558,2class
60948,49685,2class
60644,51665,2class
59095,50820,2class
58808,52874,2class
63244,53722,2class
61129,52867,2class
60730,52083,2class
61190,54253,2class
57940,53483,2class
60793,50532,2class
57987,50535,2class
57316,51557,2class
57344,53713,2class
59345,53451,2class
59309,53689,2class
63148,54994,2class
65535,51609,2class
58432,52328,2class
61739,52881,2class
58769,54508,2class
62146,50611,2class
61353,52949,2class
60249,52238,2class
60703,52037,2class
61407,52897,2class
59622,51840,2class
58297,53749,2class
58234,52471,2class
63457,52600,2class
60443,53128,2class
62485,51824,2class
59626,52498,2class
60245,51232,2class
60088,51401,2class
59466,51775,2class
59673,50869,2class
59396,54860,2class
60024,50389,2class
63143,53181,2class
61364,52426,2class
61272,52410,2class
61352,50032,2class
60794,53091,2class
58644,54218,2class
60576,51753,2class
59434,52433,2class
61099,50199,2class
57111,51732,2class
59385,51054,2class
59626,52424,2class
62053,52942,2class
59411,54228,2class
63256,53319,2class
61799,52927,2class
56783,52846,2class
61232,53224,2class
60221,52022,2class
58815,54259,2class
58336,53014,2class
60820,53919,2class
59816,53916,2class
60946,53614,2class
57803,50468,2class
59045,52706,2class
60617,51398,2class
61019,51535,2class
60753,50736,2class
62592,54099,2class
60868,51134,2class
60597,51012,2class
60201,52003,2class
60152,49128,1class
59566,53452,2class
59703,52501,2class
58933,53890,2class
59898,51245,2class
60079,53099,2class
62063,51857,2class
60308,51685,2class
61447,51661,2class
58543,53625,2class
61593,51496,2class
61290,54028,2class
61105,49647,2class
60231,53265,2class
59558,52776,2class
58402,52389,2class
58134,51877,2class
59040,54950,2class
63162,53609,2class
58718,49514,2class
60396,52805,2class
44040,46197,7class
46006,46521,7class
47260,47193,7class
45600,46395,7class
44324,44879,7class
42732,45444,7class
43609,46066,7class
46021,44331,7class
45527,42803,7class
44401,45918,7class
44023,46226,7class
44772,46447,7class
46125,45879,7class
45451,47318,7class
44081,47210,7class
45840,49753,7class
46384,44600,7class
44279,43434,7class
44882,47245,7class
45818,44321,7class
45019,45549,7class
43897,46696,7class
43524,46836,7class
42508,47345,7class
45015,46110,7class
45356,44834,7class
45010,47987,7class
43712,46227,7class
46179,46421,7class
45360,46378,7class
44163,47526,7class
46904,46553,7class
42409,44578,7class
43905,45300,7class
42749,45475,7class
44698,44129,7class
43280,46617,7class
45574,47897,7class
43851,47533,7class
44478,46315,7class
44520,46484,7class
46371,47909,7class
42904,44785,7class
44901,44409,7class
43361,48159,7class
43714,43305,7class
44492,45977,7class
43671,47848,7class
43629,46252,7class
45612,47971,7class
44877,48055,7class
44762,46708,7class
46340,45960,7class
42187,44860,7class
42896,46268,7class
44691,46276,7class
42616,48423,7class
44100,44734,7class
45893,47567,7class
45486,44940,7class
46071,50218,7class
46857,48357,7class
46050,46610,7class
44886,47155,7class
45351,45046,7class
44677,47921,7class
45206,46504,7class
44977,46050,7class
46042,47659,7class
44793,47895,7class
45298,46876,7class
42300,46449,7class
45015,44653,7class
46676,46171,7class
45440,45988,7class
46055,47085,7class
44201,48116,7class
45308,45173,7class
46229,46865,7class
45738,46899,7class
43439,43985,7class
42348,46774,7class
45146,47690,7class
46211,44206,7class
44565,44177,7class
46191,48317,7class
45909,45961,7class
44577,46345,7class
46157,45612,7class
41927,48543,7class
45309,46374,7class
46051,45145,7class
41508,47088,7class
44238,45158,7class
45806,46785,7class
45230,47186,7class
42223,47000,7class
44108,46834,7class
46761,47183,7class
45727,44795,7class
45234,46110,7class
46226,45384,7class
44460,46396,7class
46924,47066,7class
44201,46722,7class
45562,47033,7class
43711,47308,7class
46969,46954,7class
46080,45768,7class
43869,48571,7class
45755,46024,7class
44704,46111,7class
45754,46817,7class
44916,46930,7class
45205,44698,7class
45636,41946,7class
43794,43368,7class
42990,47111,7class
44324,47646,7class
46585,48285,7class
43138,47056,7class
44109,47298,7class
42078,45102,7class
44719,47108,7class
43690,44669,7class
43682,47550,7class
45997,46437,7class
45652,46746,7class
45705,47041,7class
45374,46355,7class
45536,44653,7class
45595,47049,7class
44325,46733,7class
46511,47373,7class
44717,47856,7class
45786,46580,7class
41089,45626,8class
41851,44047,7class
47162,47068,7class
46773,44941,7class
45806,45282,7class
43274,47372,7class
42182,45481,7class
43583,47308,7class
44362,45655,7class
43611,45959,7class
42283,44263,7class
48266,45184,7class
45821,47089,7class
47332,45389,7class
37900,43700,8class
38172,42792,8class
38870,44459,8class
36702,45802,8class
39220,45233,8class
39240,45636,8class
38915,45632,8class
37496,46121,8class
37626,43520,8class
36859,42832,8class
36497,45576,8class
37937,43875,8class
37414,45176,8class
39339,45642,8class
38768,44701,8class
41073,43678,8class
35880,44226,8class
37556,45014,8class
39028,46813,8class
39129,45517,8class
39139,43725,8class
39846,44359,8class
38946,42243,8class
37889,42985,8class
37202,42594,8class
39657,46012,8class
40225,43669,8class
39702,45456,8class
36022,44378,8class
39149,44151,8class
38749,44262,8class
36524,45489,8class
39630,45246,8class
38678,43050,8class
38805,43472,8class
36611,46457,8class
40358,44017,8class
42141,45706,7class
36701,43206,8class
37160,42132,8class
39036,46009,8class
38631,43541,8class
39553,42753,8class
38443,45629,8class
35876,43700,8class
37021,42818,8class
41819,44466,7class
40028,44930,8class
37346,45508,8class
38863,44153,8class
38508,42962,8class
37264,47422,8class
38967,44890,8class
37439,44820,8class
37270,43745,8class
38396,44576,8class
38385,42809,8class
38104,44902,8class
36294,42107,8class
36196,48017,10class
37836,43781,8class
38015,47510,8class
36982,42306,8class
34913,45567,8class
35954,45537,8class
37321,45452,8class
38878,44922,8class
36692,43157,8class
39976,45731,8class
36945,43736,8class
39339,47635,8class
37645,43455,8class
39633,45001,8class
36611,43308,8class
34906,46250,8class
38611,43370,8class
41704,45883,7class
39621,43859,8class
38077,43794,8class
40492,47761,8class
34702,44962,8class
37823,45829,8class
36125,46077,8class
39395,47560,8class
37207,41740,8class
37616,47074,8class
40281,44811,8class
38038,48847,10class
39125,42626,8class
36602,45948,8class
38478,45047,8class
37382,44795,8class
34334,42680,8class
36768,41959,8class
37938,45945,8class
35861,45653,8class
38094,44260,8class
37969,44116,8class
36962,45354,8class
36490,44675,8class
38348,45436,8class
40941,43844,8class
36794,42112,8class
37542,46600,8class
37933,46235,8class
41131,42932,8class
38015,46380,8class
36468,45109,8class
35208,47795,10class
38449,43572,8class
39124,42972,8class
35984,42959,8class
40255,44800,8class
37430,41616,8class
36451,44885,8class
38267,44239,8class
38653,43402,8class
39128,42928,8class
40318,44621,8class
39291,43282,8class
36671,44622,8class
37140,44018,8class
36271,44809,8class
38421,44847,8class
37125,44254,8class
41955,45767,7class
37094,44119,8class
37694,42646,8class
38965,45780,8class
37904,44387,8class
39379,44164,8class
36780,43453,8class
38535,43780,8class
38827,45565,8class
37760,44128,8class
37103,46501,8class
36567,45438,8class
39429,44771,8class
38365,45290,8class
37201,46980,8class
38197,42246,8class
38657,45536,8class
37755,43877,8class
37701,44638,8class
40228,46360,8class
35969,44284,8class
36903,42584,8class
38661,44045,8class
38646,42669,8class
37416,45799,8class
36035,49446,10class
38117,50251,10class
36690,49591,10class
34794,50227,10class
37120,50499,10class
35693,52595,10class
34424,50941,10class
35866,51091,10class
37703,52241,10class
34587,49905,10class
33678,52163,10class
36568,52539,10class
35268,51811,10class
38729,49255,10class
36501,48967,10class
34736,48182,10class
33096,50259,10class
37830,51496,10class
35451,47900,10class
35724,51642,10class
36425,52080,10class
35938,51733,10class
38012,50808,10class
33453,50485,10class
36714,49251,10class
37741,49565,10class
37294,50769,10class
37509,49964,10class
34605,51599,10class
35289,50416,10class
38044,50643,10class
37268,53110,10class
36656,50566,10class
36229,52718,10class
35130,50291,10class
36510,50240,10class
36021,48965,10class
36001,50147,10class
38506,49918,10class
38123,52510,10class
35792,48033,10class
38875,51578,10class
36128,48920,10class
33825,51800,10class
38347,52233,10class
33348,49892,10class
36163,53031,10class
38329,47862,8class
36978,48153,10class
37327,51814,10class
35640,50947,10class
38899,50810,10class
35153,49820,10class
37773,51076,10class
35854,49904,10class
36557,48528,10class
39462,50878,10class
35609,51438,10class
36400,49928,10class
39355,49950,10class
35678,48944,10class
36240,50203,10class
37851,50911,10class
35529,48483,10class
34856,50507,10class
34555,47854,10class
37617,51514,10class
35288,52498,10class
37102,50697,10class
36117,50939,10class
36195,51606,10class
37334,49489,10class
36894,47891,10class
36510,50444,10class
35679,51251,10class
34039,48581,10class
35416,50433,10class
35292,47507,10class
35473,49117,10class
36805,51837,10class
34907,49407,10class
38576,50876,10class
36911,52330,10class
34151,50380,10class
35994,50817,10class
35873,50003,10class
36406,50463,10class
36711,51816,10class
36773,50930,10class
36847,53455,10class
37462,52043,10class
37317,49835,10class
36221,54174,10class
34893,50011,10class
37153,52163,10class
34999,50316,10class
38215,53643,10class
36818,50538,10class
34119,52062,10class
36099,51107,10class
34017,50315,10class
34972,50553,10class
33611,50666,10class
33361,48121,12class
38446,48060,10class
34622,51962,10class
31946,51702,10class
34976,51227,10class
34143,49934,10class
35518,50270,10class
36539,51996,10class
34748,51075,10class
35055,51610,10class
37740,50009,10class
38157,49848,10class
37775,49692,10class
36319,52029,10class
36552,51655,10class
32979,50394,10class
34994,52092,10class
37047,48811,10class
36847,53569,10class
34617,52089,10class
37507,50353,10class
32954,50861,10class
36008,48930,10class
38371,51242,10class
34908,50703,10class
37348,49716,10class
35338,51900,10class
36979,51524,10class
35275,50848,10class
37365,52976,10class
36288,52087,10class
35328,53446,10class
34733,51912,10class
35553,51517,10class
38070,53037,10class
35152,50692,10class
37005,51257,10class
36522,50164,10class
37810,48108,10class
36619,46682,8class
35912,49827,10class
38795,48442,10class
34981,48664,10class
36403,48903,10class
34507,47459,10class
37485,51322,10class
38515,50074,10class
31066,46469,12class
30611,46226,12class
29328,44467,12class
29589,46786,12class
30863,47267,12class
32118,43011,12class
33642,48588,10class
29513,44633,12class
28483,46037,12class
30420,42435,12class
31130,46909,12class
29934,47200,12class
32303,47345,12class
30906,47311,12class
29581,44268,12class
28832,44831,12class
29906,47016,12class
31073,46483,12class
30198,47951,12class
31032,45152,12class
32141,43787,12class
27818,46878,12class
30370,43579,12class
30879,41734,12class
31448,44717,12class
33078,44208,12class
30581,46960,12class
32202,47711,12class
31905,46820,12class
36071,44535,8class
28440,44810,12class
31170,46097,12class
32193,45876,12class
34126,46746,12class
31067,45079,12class
31167,47656,12class
33790,46438,12class
30561,46264,12class
31109,44892,12class
33014,45886,12class
32463,45301,12class
30997,45889,12class
30534,46102,12class
29735,48055,12class
28512,45840,12class
32901,45871,12class
31926,45424,12class
32819,47173,12class
31542,45614,12class
30793,42766,12class
30764,43714,12class
31793,46337,12class
31657,46117,12class
30537,43629,12class
32209,47167,12class
32744,43999,12class
29246,46479,12class
29476,43739,12class
30758,41842,12class
30553,47040,12class
31802,47476,12class
29976,46087,12class
30957,47930,12class
32118,46390,12class
30694,44466,12class
30439,47075,12class
31920,46382,12class
31778,47518,12class
29259,45342,12class
30472,44653,12class
32252,46230,12class
31852,45306,12class
32198,46699,12class
31370,45222,12class
32264,46894,12class
32335,45997,12class
31154,45908,12class
28736,40792,12class
29679,46301,12class
32210,46786,12class
31213,43528,12class
31291,44107,12class
31127,47321,12class
28118,44775,12class
31119,46055,12class
29705,47057,12class
31624,45467,12class
30790,47566,12class
31604,46454,12class
30100,45879,12class
29919,45857,12class
30801,44512,12class
33008,44407,12class
32062,45990,12class
29052,45808,12class
30659,44846,12class
30026,45682,12class
30627,44454,12class
30382,43613,12class
31871,44973,12class
32139,46892,12class
30578,44542,12class
29043,45436,12class
32211,48405,12class
30016,44487,12class
31178,44394,12class
30522,46566,12class
32049,47819,12class
29855,45626,12class
31054,44541,12class
29608,45031,12class
29612,45840,12class
31350,44748,12class
30806,45234,12class
33610,44086,12class
33021,43481,12class
31152,46517,12class
29368,46709,12class
30888,45683,12class
33108,45964,12class
34179,48012,10class
29599,44203,12class
28615,47158,12class
31622,45004,12class
30047,45342,12class
31991,44255,12class
31144,43395,12class
29855,45069,12class
29912,46430,12class
30220,45595,12class
29812,46044,12class
29899,45748,12class
34751,49387,10class
30128,45204,12class
30635,43889,12class
30294,45296,12class
31764,46849,12class
34639,46169,12class
30302,47776,12class
30371,45565,12class
31911,45528,12class
29707,44749,12class
31573,45804,12class
30257,45725,12class
31476,44300,12class
28961,43127,12class
30635,45556,12class
31375,45645,12class
31662,45383,12class
30947,43537,12class
23842,44933,15class
25896,45359,15class
21800,47934,15class
24542,44728,15class
23441,45886,15class
24535,44138,15class
24486,43549,15class
25819,45207,15class
24646,45406,15class
24392,46261,15class
25166,45053,15class
22211,45191,15class
20458,45329,15class
24316,45453,15class
21958,45560,15class
22184,44249,15class
23144,45494,15class
24266,44510,15class
26221,45421,15class
22912,46671,15class
25740,44473,15class
23877,45909,15class
23609,46656,15class
23433,45945,15class
22387,47332,15class
22050,45954,15class
21444,46964,15class
22051,44212,15class
23554,45863,15class
24929,43868,15class
22096,47233,15class
23462,44483,15class
25301,46117,15class
22168,46142,15class
23939,46011,15class
24675,45135,15class
23107,46354,15class
20963,45739,15class
22876,45874,15class
23487,42557,15class
22163,45795,15class
23404,44335,15class
21221,44474,15class
22638,45554,15class
21615,48163,15class
20714,45805,15class
23688,45829,15class
23515,46366,15class
23692,44325,15class
24567,43379,15class
24343,46878,15class
23272,45633,15class
21255,44721,15class
22392,47698,15class
22575,45576,15class
23378,45780,15class
21147,44235,15class
23016,45266,15class
21108,45235,15class
23136,46375,15class
23584,44797,15class
24890,43027,15class
24311,41002,15class
24738,44640,15class
26216,43410,15class
23658,45171,15class
23855,45931,15class
22615,45157,15class
23820,44976,15class
23767,43141,15class
21854,45512,15class
20838,46554,15class
25822,48220,15class
21171,46906,15class
23376,45082,15class
24788,44771,15class
24522,45861,15class
25495,42792,15class
23958,44468,15class
23825,46811,15class
24527,46626,15class
23835,46847,15class
22937,43548,15class
21657,45779,15class
24273,42879,15class
26228,46553,15class
23338,46902,15class
24477,43061,15class
24736,45066,15class
22976,47248,15class
23230,46643,15class
23589,42521,15class
22285,45629,15class
26468,45504,15class
21561,44237,15class
22250,45658,15class
23906,45475,15class
23754,47759,15class
23594,45950,15class
24330,45763,15class
25198,46841,15class
24438,45278,15class
22378,42929,15class
25044,44899,15class
22934,45175,15class
24259,43678,15class
24947,45212,15class
23737,44771,15class
24847,44152,15class
23038,45476,15class
23277,44688,15class
20307,46589,15class
20494,45315,15class
25807,47714,15class
22166,45254,15class
25532,46572,15class
27376,45995,12class
22506,43691,15class
24987,44077,15class
22999,46007,15class
22034,44197,15class
20914,44091,15class
25535,46274,15class
23288,45258,15class
22341,46998,15class
23954,47601,15class
21368,45917,15class
23746,45135,15class
25316,46217,15class
22485,48161,15class
24868,46549,15class
23674,43785,15class
22995,44707,15class
27463,46986,12class
25679,47098,15class
21579,45924,15class
21055,45837,15class
26609,47476,15class
24628,45035,15class
24355,48292,15class
24966,43815,15class
23763,44750,15class
20485,46394,15class
23524,46587,15class
23628,44730,15class
25693,46232,15class
25345,45149,15class
22546,43351,15class
24514,48478,15class
22225,44140,15class
56907,37079,4class
60236,35088,4class
58110,38682,4class
59019,39748,4class
55932,35163,4class
57632,37220,4class
56429,35600,4class
59796,34874,4class
51782,34639,4class
54794,34578,4class
55615,36243,4class
57356,40144,5class
58457,37432,4class
58770,33452,4class
58965,33085,4class
55470,35116,4class
56993,32158,4class
58047,36416,4class
54381,36820,4class
57391,35246,4class
56730,35577,4class
52492,35399,4class
54286,34827,4class
55842,36136,4class
56678,35623,4class
56690,36823,4class
57832,36316,4class
56688,36583,4class
58706,36418,4class
55517,34972,4class
56809,36297,4class
55983,38451,4class
57652,35563,4class
56680,34674,4class
55269,35481,4class
56805,36159,4class
57312,35967,4class
55628,34757,4class
58214,37687,4class
57022,36838,4class
56611,34057,4class
55580,34586,4class
58427,32683,4class
55448,37197,4class
56636,35529,4class
53222,36200,4class
56396,37255,4class
57306,37084,4class
57593,37299,4class
57370,36555,4class
55510,35439,4class
56813,35086,4class
58070,35178,4class
57381,34383,4class
57335,32064,4class
57649,35291,4class
55892,36852,4class
56074,35582,4class
57906,33048,4class
55366,35650,4class
56413,36418,4class
56941,38327,4class
57154,33712,4class
57750,36800,4class
57857,36922,4class
56143,35658,4class
55338,35743,4class
56441,35275,4class
56414,37396,4class
59486,32151,4class
58706,36533,4class
52659,34777,4class
59404,32845,4class
56922,35768,4class
57726,35998,4class
57200,36580,4class
57944,36151,4class
56618,35436,4class
59034,35201,4class
57527,34254,4class
55893,34795,4class
59479,34096,4class
56696,36827,4class
58247,36777,4class
57425,33591,4class
55633,35639,4class
58824,35451,4class
56641,37864,4class
56541,35719,4class
58690,38619,4class
57601,35635,4class
57601,38899,4class
55493,35034,4class
56406,35362,4class
54744,37285,4class
56968,36170,4class
56554,34309,4class
57672,34909,4class
56549,36908,4class
54899,36989,4class
58177,34610,4class
52736,36955,4class
57200,36282,4class
56107,34721,4class
56844,34985,4class
59046,35909,4class
58878,34978,4class
55592,36014,4class
57442,38090,4class
55333,34329,4class
55756,36134,4class
57707,36517,4class
56490,35034,4class
55408,37045,4class
55350,37801,4class
57650,36971,4class
57240,34898,4class
56276,34870,4class
56026,35279,4class
55507,39069,4class
59313,34984,4class
59314,35053,4class
55148,36561,4class
55846,33030,4class
58280,35077,4class
57860,36410,4class
53799,37256,4class
56172,34623,4class
56629,34903,4class
57012,37189,4class
61328,34539,4class
58570,36942,4class
55822,35934,4class
58008,34512,4class
56810,36292,4class
57603,34029,4class
59246,36194,4class
53045,33476,4class
58231,34186,4class
53386,37554,4class
54858,34270,4class
54851,35170,4class
56299,36158,4class
55829,34669,4class
57130,33622,4class
57045,35018,4class
55963,37150,4class
57850,35626,4class
57398,33876,4class
57433,35084,4class
57353,60000,3class
58154,59780,3class
59668,60897,3class
58098,61604,3class
60212,56867,3class
58558,56754,3class
57238,61962,3class
57393,60130,3class
60954,58518,3class
59449,62121,3class
58116,61273,3class
56322,59335,3class
57785,59295,3class
60018,58622,3class
58845,62613,3class
58689,61640,3class
57082,58629,3class
56935,61044,3class
58391,61517,3class
60966,58270,3class
60804,57443,3class
60743,58206,3class
59138,60401,3class
59953,59003,3class
60969,59822,3class
57136,61329,3class
57366,61945,3class
56366,57724,3class
58665,59932,3class
60758,60881,3class
57980,59322,3class
59239,61982,3class
57812,61923,3class
59704,60580,3class
61020,59430,3class
59976,61896,3class
60409,59802,3class
59165,59687,3class
57762,60304,3class
58771,60580,3class
57753,59203,3class
57852,60171,3class
59079,59352,3class
56843,59151,3class
60331,57240,3class
57591,61596,3class
57063,58649,3class
56693,58774,3class
57642,59436,3class
58329,60180,3class
59112,63187,3class
57718,59894,3class
56937,59156,3class
57576,59542,3class
